"","word","freq"
"kohliextra","kohliextra",10
"look","look",10
"mark","mark",10
"next","next",10
"poking","poking",10
"rahaneextra","rahaneextra",10
"rainaextra","rainaextra",10
"rayaduextra","rayaduextra",10
"right","right",10
"sanga","sanga",10
"slips","slips",10
"spokie","spokie",10
"step","step",10
"still","still",10
"understand","understand",10
"unlike","unlike",10
"already","already",9
"amla","amla",9
"another","another",9
"ashutosh","ashutosh",9
"asked","asked",9
"breakoverskohli","breakoverskohli",9
"changing","changing",9
"cong","cong",9
"continue","continue",9
"crease","crease",9
"danger","danger",9
"didnt","didnt",9
"drinks","drinks",9
"drunkard","drunkard",9
"film","film",9
"gayle","gayle",9
"great","great",9
"indvsaus","indvsaus",9
"kane","kane",9
"know","know",9
"liveupdates","liveupdates",9
"logic","logic",9
"manmohan","manmohan",9
"massive","massive",9
"matter","matter",9
"may","may",9
"mean","mean",9
"messing","messing",9
"modi","modi",9
"move","move",9
"nothing","nothing",9
"people","people",9
"pitches","pitches",9
"pls","pls",9
"say","say",9
"scalpfinn","scalpfinn",9
"second","second",9
"sir","sir",9
"street","street",9
"stuart","stuart",9
"teams","teams",9
"tomorrow","tomorrow",9
"week","week",9
"whether","whether",9
"work","work",9
"ajinkya","ajinkya",8
"always","always",8
"ask","ask",8
"baby","baby",8
"balls","balls",8
"bats","bats",8
"bring","bring",8
"call","call",8
"chasingbatting","chasingbatting",8
"every","every",8
"final","final",8
"finnengvind","finnengvind",8
"flat","flat",8
"goes","goes",8
"indengvi","indengvi",8
"invite","invite",8
"ishant","ishant",8
"looking","looking",8
"lot","lot",8
"love","love",8
"loves","loves",8
"loving","loving",8
"needballs","needballs",8
"nzvssl","nzvssl",8
"onlybats","onlybats",8
"opening","opening",8
"project","project",8
"qualify","qualify",8
"rahul","rahul",8
"rescue","rescue",8
"retire","retire",8
"run","run",8
"sahaj","sahaj",8
"sanjay","sanjay",8
"semis","semis",8
"shikhar","shikhar",8
"start","start",8
"stay","stay",8
"successful","successful",8
"tests","tests",8
"third","third",8
"thirmane","thirmane",8
"watch","watch",8
"way","way",8
"analysis","analysis",7
"atcos","atcos",7
"attack","attack",7
"atwith","atwith",7
"aus","aus",7
"ausvsind","ausvsind",7
"backfire","backfire",7
"based","based",7
"brayshaw","brayshaw",7
"captaincy","captaincy",7
"chairman","chairman",7
"combined","combined",7
