lat,lon
41.64094729,-0.89437124
31.97826289,35.91486121
14.0168695,100.5332737
-6.1734743,106.6310696
36.11733496,-115.1715359
54.78072972,56.0302247
0.0,0.0
0.0,0.0
0.0,0.0
-23.16890235,-47.74258911
15.1194955,103.60562219
