"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"19","xxx sweete little fuckeded by horny couple #sex #movie #hot #iPhone http://t.co/SUvSgsHfaV",FALSE,0,NA,2014-09-10 13:23:01,FALSE,NA,"509693529053233152",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","teenbeautie",0,FALSE,FALSE,NA,NA
"20","Pas d'Iphone 6 aujourd'hui... bientôt on l'espère !

En revanche on vous propose un #Iphone 5S , un casque... http://t.co/k6rvrQCKik",FALSE,0,NA,2014-09-10 13:23:01,FALSE,NA,"509693528000438272",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","1Jour1Concours",0,FALSE,FALSE,NA,NA
"21","sex clip: Cute brunette teen nailed by some hard cock  #sex #movie #hot #iPhone http://t.co/scYFb0sflE",FALSE,0,NA,2014-09-10 13:23:01,FALSE,NA,"509693527941713920",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","Greatestsquirti",0,FALSE,FALSE,NA,NA
"22","Kyoto Doll ~ Paint It Black (京都の恋~黒くぬれ!) / ザ・ベンチャーズ
http://t.co/68LaEX6k0h
 
#iTunes #iPhone #",FALSE,0,NA,2014-09-10 13:23:00,FALSE,NA,"509693526083260417",NA,"<a href=""http://itmsjp.mega-bit.net"" rel=""nofollow"">mzkokay</a>","mzkokay",0,FALSE,FALSE,NA,NA
"23","Quiet day at work. Kind of #bored! Anybody know any good #iPhone games I could download?",FALSE,0,NA,2014-09-10 13:23:00,FALSE,NA,"509693524254924800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AntonyLeigh",0,FALSE,FALSE,NA,NA
"24","iPhone 6 Plus way too big to be used comfortably! What was Apple thinking? #fail #iPhone http://t.co/qkPKgze7lR",FALSE,0,NA,2014-09-10 13:23:00,FALSE,NA,"509693522912354304",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","angeldominguez",0,FALSE,FALSE,NA,NA
"25","Boadicea (Remastered 2009) / エンヤ
http://t.co/rDzCqEQMwI
 
#iTunes #iPhone #Boadicea",FALSE,0,NA,2014-09-10 13:22:59,FALSE,NA,"509693520064438272",NA,"<a href=""http://itmsjp.mega-bit.net/"" rel=""nofollow"">mzkcarnival</a>","mzkcarnival",0,FALSE,FALSE,NA,NA
"26","#desi,#porn,#sex,#iphone,#android,#naked,#nude,#teen, Sex in fancy lingerie  http://t.co/wsFznCHYMs",FALSE,0,NA,2014-09-10 13:22:58,FALSE,NA,"509693514545119232",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","SexualGirlz",0,FALSE,FALSE,NA,NA
"27","""Got my #Iphone, $200 sunglasses"" #HandsUpDontRobMe RT@Rare: 1st #Ferguson town mtg devolves into chaos http://t.co/GKBjBAP7o2",FALSE,0,NA,2014-09-10 13:22:58,FALSE,NA,"509693514423484416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lautergeist",0,FALSE,FALSE,NA,NA
"28","Stolen Moments / Ahmad Jamal Trio
http://t.co/b9zToSwWoP
 
#iTunes #iPhone #",FALSE,0,NA,2014-09-10 13:22:58,FALSE,NA,"509693514087550978",NA,"<a href=""http://itmsjp.mega-bit.net/"" rel=""nofollow"">mzkfair</a>","mzkfair",0,FALSE,FALSE,NA,NA
"29","sex clip: Taylor Rain the sluttiest whore in the universe #sex #movie #hot #iPhone http://t.co/ijkjUtliJQ",FALSE,0,NA,2014-09-10 13:22:57,FALSE,NA,"509693513051963392",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","SlutsParty",0,FALSE,FALSE,NA,NA
"30","#teen,#pussy,#movie,#iphone,#sex,#porn Hiddencam Michelle18 takes a shower !  http://t.co/B7ZwK4HzUT",FALSE,0,NA,2014-09-10 13:22:57,FALSE,NA,"509693512573386752",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","HottyDolphin",0,FALSE,FALSE,NA,NA
"31","If I Were a Carpenter / ボビー・ダーリン
http://t.co/zRreI5xLvl
 
#iTunes #iPhone #",FALSE,0,NA,2014-09-10 13:22:56,FALSE,NA,"509693509146664961",NA,"<a href=""http://itmsjp.mega-bit.net/"" rel=""nofollow"">mzkfeed</a>","mzkfeed",0,FALSE,FALSE,NA,NA
