lat,lon
0.0,0.0
0.0,0.0
0.0,0.0
51.47256967,-0.10146543
51.345369,-0.76085
0.0,0.0
24.9249438,67.0455399
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
33.03594905,-96.85759426
43.24368726,76.94972229
12.3036021,76.6157258
5.96608461,116.06384463
0.0,0.0
0.0,0.0
0.0,0.0
52.05717236,1.15697758
0.0,0.0
27.9519053,68.6384193
43.22270202,76.87141419
3.1494279,101.7092548
52.80113099,-1.6433323
43.24378839,76.94972229
