lat,lon
-37.82418975,144.96295696
45.7852045,4.7667034
0.0,0.0
0.0,0.0
52.08676674,4.88383585
-36.52854538,175.45909119
0.0,0.0
51.49438271,-3.21269616
0.0,0.0
