"","score","text","path"
"222",3,"RT @POETICandFUNNY: #Maheshbabu  performs so well that you forget about the logic and just enjoy his magnificent performance .Watching #1neâ¦","https://twitter.com/nani4u143"
"223",3,"RT @POETICandFUNNY: #Maheshbabu  performs so well that you forget about the logic and just enjoy his magnificent performance .Watching #1neâ¦","https://twitter.com/Mahesh_bhaktudu"
"224",3,"RT @POETICandFUNNY: #Maheshbabu  performs so well that you forget about the logic and just enjoy his magnificent performance .Watching #1neâ¦","https://twitter.com/supersampangi"
"227",3,"RT @POETICandFUNNY: #Maheshbabu  performs so well that you forget about the logic and just enjoy his magnificent performance .Watching #1neâ¦","https://twitter.com/sudhakarr_ch"
"234",3,"RT @POETICandFUNNY: #Maheshbabu  performs so well that you forget about the logic and just enjoy his magnificent performance .Watching #1neâ¦","https://twitter.com/cute_aishwarya"
"235",3,"RT @POETICandFUNNY: #Maheshbabu  performs so well that you forget about the logic and just enjoy his magnificent performance .Watching #1neâ¦","https://twitter.com/always_vishal"
"239",1,"RT @Keisar_: Weekend well spent is when you get to watch a Hindi dubbed Telugu movie starring Maheshbabu.","https://twitter.com/Krishna__9999"
"240",3,"RT @POETICandFUNNY: #Maheshbabu  performs so well that you forget about the logic and just enjoy his magnificent performance .Watching #1neâ¦","https://twitter.com/IamMaheshFan"
"241",1,"RT @Keisar_: Weekend well spent is when you get to watch a Hindi dubbed Telugu movie starring Maheshbabu.","https://twitter.com/supersampangi"
"243",1,"RT @Keisar_: Weekend well spent is when you get to watch a Hindi dubbed Telugu movie starring Maheshbabu.","https://twitter.com/YursNani"
"244",1,"RT @Keisar_: Weekend well spent is when you get to watch a Hindi dubbed Telugu movie starring Maheshbabu.","https://twitter.com/_Aarjun"
"245",1,"RT @Keisar_: Weekend well spent is when you get to watch a Hindi dubbed Telugu movie starring Maheshbabu.","https://twitter.com/Mahesh_bhaktudu"
"246",1,"RT @Keisar_: Weekend well spent is when you get to watch a Hindi dubbed Telugu movie starring Maheshbabu.","https://twitter.com/Kishore4Mahesh"
"247",1,"RT @Keisar_: Weekend well spent is when you get to watch a Hindi dubbed Telugu movie starring Maheshbabu.","https://twitter.com/2akhil"
"248",1,"RT @Keisar_: Weekend well spent is when you get to watch a Hindi dubbed Telugu movie starring Maheshbabu.","https://twitter.com/FanOfSSMB"
"249",1,"RT @Keisar_: Weekend well spent is when you get to watch a Hindi dubbed Telugu movie starring Maheshbabu.","https://twitter.com/MAHESH_MANIA007"
"250",3,"RT @POETICandFUNNY: #Maheshbabu  performs so well that you forget about the logic and just enjoy his magnificent performance .Watching #1neâ¦","https://twitter.com/Krishna__9999"
"251",3,"RT @POETICandFUNNY: #Maheshbabu  performs so well that you forget about the logic and just enjoy his magnificent performance .Watching #1neâ¦","https://twitter.com/srykrish"
"252",3,"RT @POETICandFUNNY: #Maheshbabu  performs so well that you forget about the logic and just enjoy his magnificent performance .Watching #1neâ¦","https://twitter.com/Ram4prince"
"255",3,"RT @POETICandFUNNY: #Maheshbabu  performs so well that you forget about the logic and just enjoy his magnificent performance .Watching #1neâ¦","https://twitter.com/anvesh_anu"
"256",3,"RT @POETICandFUNNY: #Maheshbabu  performs so well that you forget about the logic and just enjoy his magnificent performance .Watching #1neâ¦","https://twitter.com/MAHESH_MANIA007"
"265",3,"RT @POETICandFUNNY: #Maheshbabu  performs so well that you forget about the logic and just enjoy his magnificent performance .Watching #1neâ¦","https://twitter.com/faltukatim3pass"
"266",3,"RT @POETICandFUNNY: #Maheshbabu  performs so well that you forget about the logic and just enjoy his magnificent performance .Watching #1neâ¦","https://twitter.com/DesiSUP3RMAN"
"267",3,"RT @POETICandFUNNY: #Maheshbabu  performs so well that you forget about the logic and just enjoy his magnificent performance .Watching #1neâ¦","https://twitter.com/AJ5M1TH"
"268",3,"RT @POETICandFUNNY: #Maheshbabu  performs so well that you forget about the logic and just enjoy his magnificent performance .Watching #1neâ¦","https://twitter.com/Tw33tRetweeter"
"269",3,"RT @POETICandFUNNY: #Maheshbabu  performs so well that you forget about the logic and just enjoy his magnificent performance .Watching #1neâ¦","https://twitter.com/booooringg"
"270",3,"#Maheshbabu  performs so well that you forget about the logic and just enjoy his magnificent performance .Watching #1nenokkadine againí ½í¸í ½í¸","https://twitter.com/POETICandFUNNY"
"279",1,"@Keisar_   i prefer subtitles, especially for maheshbabu movies","https://twitter.com/joshisahil1"
"280",1,"RT @Keisar_: Weekend well spent is when you get to watch a Hindi dubbed Telugu movie starring Maheshbabu.","https://twitter.com/vermaaakash10"
"282",1,"Weekend well spent is when you get to watch a Hindi dubbed Telugu movie starring Maheshbabu.","https://twitter.com/Keisar_"
"294",1,"RT @POETICandFUNNY: @iLazyLad baba re so many twitter actions in  few hours just because that tweet had hashtag  #Maheshbabu .wow .fan poweâ¦","https://twitter.com/anvesh_anu"
"295",1,"RT @POETICandFUNNY: @iLazyLad baba re so many twitter actions in  few hours just because that tweet had hashtag  #Maheshbabu .wow .fan poweâ¦","https://twitter.com/ssmb_fan"
"296",2,"RT @iBSK_mufc: @iampayall I never said you don't like him! í ½í¹
how can anyone not like #MaheshBabu?
I just asked how do you know him!","https://twitter.com/ArjunFed56"
"297",3,"RT @iampayall: @ibsk_mufc how can u say k i dnt like south indian? I lv them.my bro went their 4 studies, #MaheshBabu s my fav hero","https://twitter.com/ArjunFed56"
"298",1,"RT @POETICandFUNNY: @iLazyLad baba re so many twitter actions in  few hours just because that tweet had hashtag  #Maheshbabu .wow .fan poweâ¦","https://twitter.com/ArjunFed56"
"299",3,"RT @iampayall: @ibsk_mufc how can u say k i dnt like south indian? I lv them.my bro went their 4 studies, #MaheshBabu s my fav hero","https://twitter.com/SnehithaM5"
"300",1,"RT @POETICandFUNNY: @iLazyLad baba re so many twitter actions in  few hours just because that tweet had hashtag  #Maheshbabu .wow .fan poweâ¦","https://twitter.com/SnehithaM5"
"302",1,"RT @POETICandFUNNY: @iLazyLad baba re so many twitter actions in  few hours just because that tweet had hashtag  #Maheshbabu .wow .fan poweâ¦","https://twitter.com/just4_funnn"
"303",2,"RT @iBSK_mufc: @iampayall I never said you don't like him! í ½í¹
how can anyone not like #MaheshBabu?
I just asked how do you know him!","https://twitter.com/urstrulyMahesh7"
"304",3,"RT @iampayall: @ibsk_mufc how can u say k i dnt like south indian? I lv them.my bro went their 4 studies, #MaheshBabu s my fav hero","https://twitter.com/PrinceSharat"
"305",3,"RT @iampayall: @ibsk_mufc how can u say k i dnt like south indian? I lv them.my bro went their 4 studies, #MaheshBabu s my fav hero","https://twitter.com/sharathpalle94"
"306",3,"RT @iampayall: @ibsk_mufc how can u say k i dnt like south indian? I lv them.my bro went their 4 studies, #MaheshBabu s my fav hero","https://twitter.com/urstrulyMahesh7"
"307",3,"RT @iampayall: @ibsk_mufc how can u say k i dnt like south indian? I lv them.my bro went their 4 studies, #MaheshBabu s my fav hero","https://twitter.com/anuprettygirl"
"308",1,"RT @POETICandFUNNY: @iLazyLad baba re so many twitter actions in  few hours just because that tweet had hashtag  #Maheshbabu .wow .fan poweâ¦","https://twitter.com/urstrulyMahesh7"
"309",1,"RT @POETICandFUNNY: @iLazyLad baba re so many twitter actions in  few hours just because that tweet had hashtag  #Maheshbabu .wow .fan poweâ¦","https://twitter.com/anuprettygirl"
"310",1,"RT @POETICandFUNNY: @iLazyLad baba re so many twitter actions in  few hours just because that tweet had hashtag  #Maheshbabu .wow .fan poweâ¦","https://twitter.com/sharathpalle94"
"311",1,"RT @POETICandFUNNY: @iLazyLad baba re so many twitter actions in  few hours just because that tweet had hashtag  #Maheshbabu .wow .fan poweâ¦","https://twitter.com/PrinceSharat"
"312",1,"RT @POETICandFUNNY: @iLazyLad baba re so many twitter actions in  few hours just because that tweet had hashtag  #Maheshbabu .wow .fan poweâ¦","https://twitter.com/urstrulySSMB"
"313",1,"RT @POETICandFUNNY: @iLazyLad baba re so many twitter actions in  few hours just because that tweet had hashtag  #Maheshbabu .wow .fan poweâ¦","https://twitter.com/SSMB_Fan1"
"315",2,"RT @iBSK_mufc: @iampayall I never said you don't like him! í ½í¹
how can anyone not like #MaheshBabu?
I just asked how do you know him!","https://twitter.com/anvesh_anu"
"316",1,"RT @POETICandFUNNY: @iLazyLad baba re so many twitter actions in  few hours just because that tweet had hashtag  #Maheshbabu .wow .fan poweâ¦","https://twitter.com/Bharath_7kumar"
"317",3,"RT @iampayall: @ibsk_mufc how can u say k i dnt like south indian? I lv them.my bro went their 4 studies, #MaheshBabu s my fav hero","https://twitter.com/anvesh_anu"
"318",2,"RT @iBSK_mufc: @iampayall I never said you don't like him! í ½í¹
how can anyone not like #MaheshBabu?
I just asked how do you know him!","https://twitter.com/just4_funnn"
"319",3,"RT @iampayall: @ibsk_mufc how can u say k i dnt like south indian? I lv them.my bro went their 4 studies, #MaheshBabu s my fav hero","https://twitter.com/just4_funnn"
"321",1,"RT @POETICandFUNNY: @iLazyLad baba re so many twitter actions in  few hours just because that tweet had hashtag  #Maheshbabu .wow .fan poweâ¦","https://twitter.com/MahiFan_Forever"
"329",3,"RT @iampayall: @ibsk_mufc how can u say k i dnt like south indian? I lv them.my bro went their 4 studies, #MaheshBabu s my fav hero","https://twitter.com/ssmb_fan"
"330",3,"RT @iampayall: @ibsk_mufc how can u say k i dnt like south indian? I lv them.my bro went their 4 studies, #MaheshBabu s my fav hero","https://twitter.com/urstrulySSMB"
"331",3,"RT @iampayall: @ibsk_mufc how can u say k i dnt like south indian? I lv them.my bro went their 4 studies, #MaheshBabu s my fav hero","https://twitter.com/urstruly_gautam"
"332",3,"RT @iampayall: @ibsk_mufc how can u say k i dnt like south indian? I lv them.my bro went their 4 studies, #MaheshBabu s my fav hero","https://twitter.com/mahesh4u143"
"333",3,"RT @iampayall: @ibsk_mufc how can u say k i dnt like south indian? I lv them.my bro went their 4 studies, #MaheshBabu s my fav hero","https://twitter.com/mahesh_addicts"
"334",3,"RT @iampayall: @ibsk_mufc how can u say k i dnt like south indian? I lv them.my bro went their 4 studies, #MaheshBabu s my fav hero","https://twitter.com/GiriganiArun"
"335",3,"RT @iampayall: @ibsk_mufc how can u say k i dnt like south indian? I lv them.my bro went their 4 studies, #MaheshBabu s my fav hero","https://twitter.com/venkatmkr"
"336",2,"RT @iBSK_mufc: @iampayall I never said you don't like him! í ½í¹
how can anyone not like #MaheshBabu?
I just asked how do you know him!","https://twitter.com/Mahesh_bhaktudu"
"337",3,"RT @iampayall: @ibsk_mufc how can u say k i dnt like south indian? I lv them.my bro went their 4 studies, #MaheshBabu s my fav hero","https://twitter.com/Mahesh_bhaktudu"
"338",3,"RT @iampayall: @ibsk_mufc how can u say k i dnt like south indian? I lv them.my bro went their 4 studies, #MaheshBabu s my fav hero","https://twitter.com/Bharath_7kumar"
"339",2,"RT @iBSK_mufc: @iampayall I never said you don't like him! í ½í¹
how can anyone not like #MaheshBabu?
I just asked how do you know him!","https://twitter.com/MahiFan_Forever"
"342",2,"@iampayall I never said you don't like him! í ½í¹
how can anyone not like #MaheshBabu?
I just asked how do you know him!","https://twitter.com/iBSK_mufc"
"345",1,"@BeingSalmanKhan will do remake of #MaheshBabu's telegu critically acclaimed #Nenokkadine Eid 2017,If it is true,then 'm #Excited!","https://twitter.com/BeingJahir"
"346",1,"@MaheshBabu_FC super heroin.","https://twitter.com/kadali202084"
"383",1,"@srivishnu_vommi @chilla23m ya maheshbabu a good actor.bt in his film alwys use girls as product dr.he never giv impo","https://twitter.com/rtanish4"
"454",1,"RT @Navanith333: @MaheshBabu_FC awesome","https://twitter.com/dj_mustik"
"457",1,"RT @POETICandFUNNY: @iLazyLad baba re so many twitter actions in  few hours just because that tweet had hashtag  #Maheshbabu .wow .fan poweâ¦","https://twitter.com/iLazyLad"
"460",1,"@iLazyLad baba re so many twitter actions in  few hours just because that tweet had hashtag  #Maheshbabu .wow .fan power í ½í¸í ½í¸í ½í¸","https://twitter.com/POETICandFUNNY"
"509",1,"RT @sanju_official: #MaheshBabu's dailouge delivery superb in #Aagadu","https://twitter.com/IaMSuPeReHeI"
"512",1,"Watching Superstar Maheshbabu's Aagadu...He is one of the best actor of this Generation...@urstrulyMahesh","https://twitter.com/ranadeepk1"
"518",1,"#MaheshBabu's dailouge delivery superb in #Aagadu","https://twitter.com/sanju_official"
"535",1,"Success is just a matter of pride for these Superstars. #pawankalyan, #Maheshbabu, #Balakrishna, #NTR http://t.co/XBCRGM5uFv","https://twitter.com/southie_in"
"549",1,"Watch @maheshbabu , @tamanna and @sruthi hassain super hit movie aagadu today at 6.30pm in @gemini tv.","https://twitter.com/sanishasunny"
"587",2,"@Prashanth_MBfan @kishdhfm007 @MaheshBabu_FC @urstrulyMahesh @14reels ready to put #zandubams whoever is seei.i think pichi pu fans wil see","https://twitter.com/NTR_jako"
"612",2,"RT @RuhKiShiddatt: That's #true jiski film chalti hai wahi superstar kehlata hai #BusinessMan #MaheshBabu is a brilliant actor and awesome â¦","https://twitter.com/ShivangChauhans"
"614",2,"RT @RuhKiShiddatt: That's #true jiski film chalti hai wahi superstar kehlata hai #BusinessMan #MaheshBabu is a brilliant actor and awesome â¦","https://twitter.com/just4_funnn"
"617",2,"RT @RuhKiShiddatt: That's #true jiski film chalti hai wahi superstar kehlata hai #BusinessMan #MaheshBabu is a brilliant actor and awesome â¦","https://twitter.com/FanOfSSMB"
"618",1,"@MaheshBabu_FC @urstrulyMahesh hi fans how r u","https://twitter.com/KLakshmanReddy2"
