lat,lon
31.1152608,77.1421264
10.9925,76.961403
0.0,0.0
0.0,0.0
16.5231676,80.6390356
17.7362972,83.337435
0.0,0.0
13.7039549,80.0170268
16.5231463,80.6390232
12.96173881,77.59891855
17.3841,78.4564
17.7387012,83.3247441
13.7039549,80.0170268
0.0,0.0
16.5231463,80.6390232
17.32381,78.4407
