"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","#Ruby is a object-oriented and dynamic programming language that supports multiple programming paradigms http://t.co/lLj94pV8JE",FALSE,1,NA,2014-09-11 05:17:31,FALSE,NA,"509933737526587392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","masymbol",0,FALSE,FALSE,NA,NA
"2","#RubyonRails is not a web programming language, it's a web application framework written in Ruby programming language http://t.co/lLj94pV8JE",FALSE,1,NA,2014-09-09 09:25:42,FALSE,NA,"509271417641115648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","masymbol",0,FALSE,FALSE,NA,NA
"3","#Rails 3 and 4, as well as #Ruby 1.9 and 2.0, bring lots of improvements, including new APIs. visit us http://t.co/lLj94pV8JE",FALSE,0,NA,2014-09-09 05:26:02,FALSE,NA,"509211105470586880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","masymbol",0,FALSE,FALSE,NA,NA
"4","#RubyonRails is not only ideal for the larger companies, but it’s perfect for startups or local businesses as well. http://t.co/kpkhnAMwyy",FALSE,2,NA,2014-09-05 12:38:42,FALSE,NA,"507870436160716800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","masymbol",0,FALSE,FALSE,NA,NA
"5","@masymbol Was trying to reach Koushik, but the mail bounced. Is he no longer with you?",FALSE,0,"masymbol",2014-09-05 06:07:09,FALSE,NA,"507771900366299136","1446357858","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_swanand",0,FALSE,FALSE,NA,NA
