"","word","freq"
"trivandrumsupporting","trivandrumsupporting",10
"upadhyay","upadhyay",10
"without","without",10
"armoured","armoured",9
"australia","australia",9
"brought","brought",9
"call","call",9
"chiyaan","chiyaan",9
"come","come",9
"declaring","declaring",9
"developed","developed",9
"divine","divine",9
"eminence","eminence",9
"formations","formations",9
"haasan","haasan",9
"individual","individual",9
"look","look",9
"maj","maj",9
"meet","meet",9
"monitoring","monitoring",9
"operations","operations",9
"race","race",9
"rajinikamalvijay","rajinikamalvijay",9
"reached","reached",9
"really","really",9
"seemala","seemala",9
"sense","sense",9
"stardom","stardom",9
"state","state",9
"super","super",9
"system","system",9
"way","way",9
"âœ¨ü¾™†”¼ü¾Œ†„¼ü¾˜¶ˆ¼ü¾™†”¼ü¾˜¶ˆ¼ü¾Ž–ˆ¼âœ¨","âœ¨ü¾™†”¼ü¾Œ†„¼ü¾˜¶ˆ¼ü¾™†”¼ü¾˜¶ˆ¼ü¾Ž–ˆ¼âœ¨",8
"agnipath","agnipath",8
"ahead","ahead",8
"bad","bad",8
"believe","believe",8
"besthis","besthis",8
"chance","chance",8
"chauhan","chauhan",8
"choice","choice",8
"dekho","dekho",8
"elitecrore","elitecrore",8
"exclusive","exclusive",8
"gift","gift",8
"given","given",8
"govindarajaneconomic","govindarajaneconomic",8
"hokiranbedidelhicm","hokiranbedidelhicm",8
"hollywood","hollywood",8
"indveng","indveng",8
"injured","injured",8
"jay","jay",8
"kamalhaasan","kamalhaasan",8
"kollywoodelitecroresclub","kollywoodelitecroresclub",8
"lol","lol",8
"looking","looking",8
"may","may",8
"moment","moment",8
"nodded","nodded",8
"rajinikanth","rajinikanth",8
"rajni","rajni",8
"robin","robin",8
"rohit","rohit",8
"sarath","sarath",8
"saw","saw",8
"series","series",8
"situation","situation",8
"tests","tests",8
"todays","todays",8
"together","together",8
"toppers","toppers",8
"voice","voice",8
"web","web",8
"year","year",8
"yuvraj","yuvraj",8
"zero","zero",8
"adopt","adopt",7
"aus","aus",7
"break","break",7
"chances","chances",7
"cute","cute",7
"earlier","earlier",7
"face","face",7
"farmers","farmers",7
"farming","farming",7
"farmwho","farmwho",7
"finally","finally",7
"first","first",7
"forced","forced",7
"google","google",7
"gvprakash","gvprakash",7
"harshvardhanluv","harshvardhanluv",7
"helps","helps",7
"idhaaba","idhaaba",7
"indvsaus","indvsaus",7
"inform","inform",7
"isnt","isnt",7
"join","join",7
"kudos","kudos",7
"lead","lead",7
"let","let",7
"mass","mass",7
"might","might",7
"mrvijay","mrvijay",7
"must","must",7
"never","never",7
"palekar","palekar",7
"population","population",7
"possible","possible",7
"princesshansika","princesshansika",7
"rajini","rajini",7
"ram","ram",7
"ray","ray",7
"record","record",7
"reemphasizing","reemphasizing",7
"save","save",7
"scored","scored",7
"sehwag","sehwag",7
"sequel","sequel",7
"side","side",7
"successfully","successfully",7
"sure","sure",7
"tell","tell",7
"top","top",7
"tough","tough",7
"twice","twice",7
"via","via",7
"watch","watch",7
"wish","wish",7
"wont","wont",7
"yes","yes",7
"ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾Žƒ¤¼ü¾™†”¼ü¾Œ†„¼ü¾˜¶ˆ¼ü¾™†”¼ü¾˜¶ˆ¼ü¾˜–ˆ¼ü¾™†”¼ü¾Œ†„¼ü¾˜¶ˆ¼ü¾™†”¼ü¾™–ˆ¼ü¾˜¶ˆ¼","ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾Žƒ¤¼ü¾™†”¼ü¾Œ†„¼ü¾˜¶ˆ¼ü¾™†”¼ü¾˜¶ˆ¼ü¾˜–ˆ¼ü¾™†”¼ü¾Œ†„¼ü¾˜¶ˆ¼ü¾™†”¼ü¾™–ˆ¼ü¾˜¶ˆ¼",6
"ajith","ajith",6
"already","already",6
"always","always",6
"announce","announce",6
"away","away",6
"ball","ball",6
"batting","batting",6
"bhai","bhai",6
"cdrang","cdrang",6
"competitor","competitor",6
"cricket","cricket",6
"debate","debate",6
"dhoni","dhoni",6
"done","done",6
"dream","dream",6
"drop","drop",6
"dub","dub",6
"entering","entering",6
"entire","entire",6
"fav","fav",6
"forget","forget",6
"found","found",6
"full","full",6
"holds","holds",6
"htt","htt",6
"ill","ill",6
"iyerformat","iyerformat",6
"january","january",6
"last","last",6
"members","members",6
"millions","millions",6
"missing","missing",6
"mvijay","mvijay",6
"outen","outen",6
"pitches","pitches",6
"players","players",6
"proudvijaydevotee","proudvijaydevotee",6
"question","question",6
"quoteoftheday","quoteoftheday",6
"reach","reach",6
"reason","reason",6
"romance","romance",6
"room","room",6
"sagaaptham","sagaaptham",6
"saying","saying",6
"sharma","sharma",6
"show","show",6
"soul","soul",6
"split","split",6
"states","states",6
"teluguhindi","teluguhindi",6
"thatll","thatll",6
"thats","thats",6
"therell","therell",6
"trick","trick",6
"tripathi","tripathi",6
"united","united",6
"word","word",6
"yeah","yeah",6
"add","add",5
"ads","ads",5
"age","age",5
"anand","anand",5
"around","around",5
"attract","attract",5
"bedis","bedis",5
"binny","binny",5
"blog","blog",5
"burialground","burialground",5
"case","case",5
"click","click",5
"coins","coins",5
"collection","collection",5
"composing","composing",5
"considering","considering",5
"consistently","consistently",5
"cont","cont",5
"country","country",5
"dawan","dawan",5
"dear","dear",5
"delhiindia","delhiindia",5
"diehard","diehard",5
"dressing","dressing",5
"exactly","exactly",5
"feb","feb",5
"fight","fight",5
"following","following",5
"gifted","gifted",5
"gohar","gohar",5
"groups","groups",5
"hands","hands",5
"hansika","hansika",5
"home","home",5
"huge","huge",5
"imovie","imovie",5
"injure","injure",5
"injury","injury",5
"jolly","jolly",5
"kaththijan","kaththijan",5
"know","know",5
"koffeewithdd","koffeewithdd",5
"leastlove","leastlove",5
"lets","lets",5
"lot","lot",5
"makes","makes",5
"man","man",5
"match","match",5
"missed","missed",5
"moslem","moslem",5
"movies","movies",5
"music","music",5
"nameplate","nameplate",5
"nice","nice",5
"overseas","overseas",5
"painting","painting",5
"panna","panna",5
"past","past",5
"peppy","peppy",5
"picked","picked",5
"playing","playing",5
"poor","poor",5
"poster","poster",5
"problem","problem",5
"punjab","punjab",5
"rahane","rahane",5
"replacement","replacement",5
"residence","residence",5
"right","right",5
"road","road",5
"running","running",5
"runs","runs",5
"satisfy","satisfy",5
"selection","selection",5
"send","send",5
"shikar","shikar",5
"song","song",5
"success","success",5
"suriya","suriya",5
"teams","teams",5
"technically","technically",5
"thank","thank",5
"tiger","tiger",5
"tohas","tohas",5
"triseries","triseries",5
"understand","understand",5
"unit","unit",5
"used","used",5
"vijaysethupathi","vijaysethupathi",5
"vijaysofia","vijaysofia",5
"water","water",5
"worldcup","worldcup",5
"wowsays","wowsays",5
"yennaiarindhaal","yennaiarindhaal",5
"activity","activity",4
"allowed","allowed",4
"andrum","andrum",4
"audio","audio",4
"ausvind","ausvind",4
"avideo","avideo",4
"bangladesh","bangladesh",4
"batsman","batsman",4
"beats","beats",4
"bedivskejriwal","bedivskejriwal",4
"betr","betr",4
"bowling","bowling",4
"bysemma","bysemma",4
"came","came",4
"check","check",4
"chipping","chipping",4
"choose","choose",4
"choosing","choosing",4
"chosen","chosen",4
"city","city",4
"comedy","comedy",4
"confrm","confrm",4
"cost","cost",4
"crew","crew",4
"cricketers","cricketers",4
"cut","cut",4
"decision","decision",4
"dhaan","dhaan",4
"dhawannone","dhawannone",4
"dialogue","dialogue",4
"didnt","didnt",4
"doesnt","doesnt",4
"drjoseph","drjoseph",4
"easily","easily",4
"election","election",4
"ellam","ellam",4
"endrum","endrum",4
"exclusion","exclusion",4
"eyes","eyes",4
"faild","faild",4
"fake","fake",4
"favorite","favorite",4
"favourite","favourite",4
"feeling","feeling",4
"flop","flop",4
"follow","follow",4
"future","future",4
"getting","getting",4
"god","god",4
"goes","goes",4
"gonna","gonna",4
"government","government",4
"gross","gross",4
"guess","guess",4
"happen","happen",4
"hes","hes",4
"including","including",4
"indrum","indrum",4
"innings","innings",4
"intellectual","intellectual",4
"isis","isis",4
"isupportmsginpunjab","isupportmsginpunjab",4
"janua","janua",4
"kaavalan","kaavalan",4
"kohliall","kohliall",4
"kollywood","kollywood",4
"laddu","laddu",4
"liked","liked",4
"likely","likely",4
"live","live",4
"long","long",4
"ltlt","ltlt",4
"madan","madan",4
"made","made",4
"massvijayilayathalapathyvijayactorvijaymassandmasskollywoodcelebritytamilcinematamilcinemagallerysaturday","massvijayilayathalapathyvijayactorvijaymassandmasskollywoodcelebritytamilcinematamilcinemagallerysaturday",4
"modi","modi",4
"mom","mom",4
"months","months",4
"musiques","musiques",4
"nominated","nominated",4
"non","non",4
"nothing","nothing",4
"nowtiger","nowtiger",4
"padam","padam",4
"pal","pal",4
"part","part",4
"plan","plan",4
"player","player",4
"poet","poet",4
"poetry","poetry",4
"praises","praises",4
"probably","probably",4
"pujara","pujara",4
"put","put",4
"rahaneengland","rahaneengland",4
"rayadu","rayadu",4
"real","real",4
"recently","recently",4
"releaseofficial","releaseofficial",4
"report","report",4
"rest","rest",4
"retweet","retweet",4
"rigorous","rigorous",4
"samsung","samsung",4
"science","science",4
"selected","selected",4
"selecting","selecting",4
"seshadrizeejaipurlitfest","seshadrizeejaipurlitfest",4
"shikrdhawan","shikrdhawan",4
"shooting","shooting",4
"somethn","somethn",4
"started","started",4
"steady","steady",4
"stock","stock",4
"struggling","struggling",4
"surely","surely",4
"taken","taken",4
"thalabthyvijayvijayfanstrend","thalabthyvijayvijayfanstrend",4
"thought","thought",4
"title","title",4
"train","train",4
"understnd","understnd",4
"use","use",4
"using","using",4
"valuable","valuable",4
"vijayaustralia","vijayaustralia",4
"vijayvijayilayathalapathyactorvijaykollywoodcelebritymoviestamilcinemamassherocutestillstamilcinemagallerymonday","vijayvijayilayathalapathyactorvijaykollywoodcelebritymoviestamilcinemamassherocutestillstamilcinemagallerymonday",4
"vikrams","vikrams",4
"wan","wan",4
"want","want",4
"watchng","watchng",4
"whol","whol",4
"whole","whole",4
"win","win",4
"worse","worse",4
"aadmi","aadmi",3
"aam","aam",3
"able","able",3
"acting","acting",3
"added","added",3
"ago","ago",3
"agree","agree",3
"alltests","alltests",3
"anchor","anchor",3
"andhra","andhra",3
"anil","anil",3
"antony","antony",3
"asap","asap",3
"atleast","atleast",3
"axar","axar",3
"banks","banks",3
"based","based",3
"bat","bat",3
"beautiful","beautiful",3
"blast","blast",3
"bless","bless",3
"borivalino","borivalino",3
"brilliant","brilliant",3
"brisbane","brisbane",3
"bro","bro",3
"burial","burial",3
"byon","byon",3
"celebration","celebration",3
"century","century",3
"chandavarkar","chandavarkar",3
"channel","channel",3
"chennai","chennai",3
"china","china",3
"combination","combination",3
"common","common",3
"condition","condition",3
"considered","considered",3
"continues","continues",3
"cool","cool",3
"count","count",3
"course","course",3
"create","create",3
"currently","currently",3
"daaaw","daaaw",3
"daily","daily",3
"datta","datta",3
"days","days",3
"deemed","deemed",3
"delayed","delayed",3
"discussion","discussion",3
"dropping","dropping",3
"eased","eased",3
"electronics","electronics",3
"embarrassing","embarrassing",3
"end","end",3
"engvsind","engvsind",3
"every","every",3
"excitedmalaimurasu","excitedmalaimurasu",3
"executive","executive",3
"expected","expected",3
"facebook","facebook",3
"fast","fast",3
"flim","flim",3
"fromthanksall","fromthanksall",3
"gambhir","gambhir",3
"game","game",3
"gautam","gautam",3
"gauti","gauti",3
"gaved","gaved",3
"gets","gets",3
"ground","ground",3
"guru","guru",3
"guy","guy",3
"hai","hai",3
"handle","handle",3
"hindu","hindu",3
"hundred","hundred",3
"immediately","immediately",3
"immediatelystop","immediatelystop",3
"included","included",3
"incrore","incrore",3
"ind","ind",3
"indvengcwc","indvengcwc",3
"isand","isand",3
"issue","issue",3
"iyer","iyer",3
"jilla","jilla",3
"job","job",3
"kamal","kamal",3
"kashmora","kashmora",3
"kher","kher",3
"knows","knows",3
"kohli","kohli",3
"kollywoodnews","kollywoodnews",3
"lane","lane",3
"lankesh","lankesh",3
"leader","leader",3
"leads","leads",3
"least","least",3
"left","left",3
"link","link",3
"little","little",3
"loans","loans",3
"looks","looks",3
"mad","mad",3
"maheshyearsintfi","maheshyearsintfi",3
"mallya","mallya",3
"mallyas","mallyas",3
"manufacturers","manufacturers",3
"market","market",3
"matches","matches",3
"mate","mate",3
"mention","mention",3
"miss","miss",3
"misunderstood","misunderstood",3
"money","money",3
"muralivijay","muralivijay",3
"named","named",3
"nbaballot","nbaballot",3
"nda","nda",3
"needed","needed",3
"onpar","onpar",3
"openers","openers",3
"order","order",3
"outstories","outstories",3
"page","page",3
"pakistan","pakistan",3
"panwaala","panwaala",3
"performs","performs",3
"persontalk","persontalk",3
"picking","picking",3
"planning","planning",3
"played","played",3
"plzzz","plzzz",3
"politically","politically",3
"power","power",3
"pre","pre",3
"president","president",3
"pretty","pretty",3
"production","production",3
"proved","proved",3
"provide","provide",3
"psu","psu",3
"pulivijayilayathalapathyvijaykollywoodcelebritytamilcinemavijaytamilcinemagallerytuesday","pulivijayilayathalapathyvijaykollywoodcelebritytamilcinemavijaytamilcinemagallerytuesday",3
"quotes","quotes",3
"raina","raina",3
"ranji","ranji",3
"recall","recall",3
"rejected","rejected",3
"rekindle","rekindle",3
"released","released",3
"reminderthis","reminderthis",3
"remix","remix",3
"replacing","replacing",3
"results","results",3
"rock","rock",3
"round","round",3
"roundof","roundof",3
"rts","rts",3
"sad","sad",3
"sasi","sasi",3
"sdhawan","sdhawan",3
"select","select",3
"selfie","selfie",3
"sema","sema",3
"seriously","seriously",3
"sets","sets",3
"shoot","shoot",3
"shows","shows",3
"shruthihaasan","shruthihaasan",3
"skbagga","skbagga",3
"somehow","somehow",3
"someone","someone",3
"soundcloud","soundcloud",3
"speaks","speaks",3
"special","special",3
"speciallymy","speciallymy",3
"srk","srk",3
"srkvijaymahesh","srkvijaymahesh",3
"step","step",3
"stupid","stupid",3
"submitted","submitted",3
"swing","swing",3
"taliban","taliban",3
"talk","talk",3
"talkin","talkin",3
"teamjan","teamjan",3
"terrorterrorism","terrorterrorism",3
"theyre","theyre",3
"thinking","thinking",3
