"","analysis_score","analysis_text"
"191",1,"RT @Keisar_: Weekend well spent is when you get to watch a Hindi dubbed Telugu movie starring Maheshbabu."
"192",0,"RT @Being_Prem_: #EkKaDum Whattttt!!!!!! a movie. HOLLYWOOD ko kick dena wali film.. Plz #MaheshBabu do bollwood movie"
"193",0,"RT @Being_Prem_: #EkKaDum Whattttt!!!!!! a movie. HOLLYWOOD ko kick dena wali film.. Plz #MaheshBabu do bollwood movie"
"194",0,"RT @Being_Prem_: #EkKaDum Whattttt!!!!!! a movie. HOLLYWOOD ko kick dena wali film.. Plz #MaheshBabu do bollwood movie"
"195",0,"RT @Being_Prem_: #EkKaDum Whattttt!!!!!! a movie. HOLLYWOOD ko kick dena wali film.. Plz #MaheshBabu do bollwood movie"
"196",0,"RT @Being_Prem_: #EkKaDum Whattttt!!!!!! a movie. HOLLYWOOD ko kick dena wali film.. Plz #MaheshBabu do bollwood movie"
"197",0,"RT @Being_Prem_: #EkKaDum Whattttt!!!!!! a movie. HOLLYWOOD ko kick dena wali film.. Plz #MaheshBabu do bollwood movie"
"198",0,"RT @Being_Prem_: #EkKaDum Whattttt!!!!!! a movie. HOLLYWOOD ko kick dena wali film.. Plz #MaheshBabu do bollwood movie"
"199",0,"RT @Being_Prem_: #EkKaDum Whattttt!!!!!! a movie. HOLLYWOOD ko kick dena wali film.. Plz #MaheshBabu do bollwood movie"
"200",0,"RT @Being_Prem_: #EkKaDum Whattttt!!!!!! a movie. HOLLYWOOD ko kick dena wali film.. Plz #MaheshBabu do bollwood movie"
"201",0,"RT @Being_Prem_: #EkKaDum Whattttt!!!!!! a movie. HOLLYWOOD ko kick dena wali film.. Plz #MaheshBabu do bollwood movie"
"202",0,"RT @Being_Prem_: #EkKaDum Whattttt!!!!!! a movie. HOLLYWOOD ko kick dena wali film.. Plz #MaheshBabu do bollwood movie"
"203",0,"RT @Being_Prem_: #EkKaDum Whattttt!!!!!! a movie. HOLLYWOOD ko kick dena wali film.. Plz #MaheshBabu do bollwood movie"
"204",0,"RT @Being_Prem_: #EkKaDum Whattttt!!!!!! a movie. HOLLYWOOD ko kick dena wali film.. Plz #MaheshBabu do bollwood movie"
"205",0,"RT @FanOfSSMB: First dubbed movie to cross 50lakh views #JigarKhaleja #MaheshBabu.. #Khaleja
https://t.co/0PVSV0mkLz"
"206",0,"""@MaheshBabu_FC: Running Style í ½í¸ Superstar @urstrulyMahesh @14reelsofficial #1Nenokkadine http://t.co/4UlPFaroym"""
"207",0,"""@MaheshBabu_FC: Super Look í ½í¸ Superstar @urstrulyMahesh @14reelsofficial #Aagadu http://t.co/w4phIqVVaS"""
"208",1,"RT @Keisar_: Weekend well spent is when you get to watch a Hindi dubbed Telugu movie starring Maheshbabu."
"209",3,"RT @POETICandFUNNY: #Maheshbabu  performs so well that you forget about the logic and just enjoy his magnificent performance .Watching #1neâ¦"
"210",0,"#MaheshBabu âNâ Military Look
http://t.co/3RNSjNOTg0
@onlymaheshfans,@MaheshBabu_FC,@IamMaheshFan,@PrinceMaheshFc ,@princemahbub111"
"211",3,"RT @POETICandFUNNY: #Maheshbabu  performs so well that you forget about the logic and just enjoy his magnificent performance .Watching #1neâ¦"
"212",0,"@MaheshBabu_FC @urstrulyMahesh  latest movie aa"
"213",0,"Superstars #MaheshBabu &amp; #Rajinikath to team up for #SrikanthAddala's '#Brahmotsavam'? http://t.co/1XsmFARTaN http://t.co/I4kVnB9Nhh"
"214",0,"@MaheshBabu_FC @urstrulyMahesh @14reelsofficial sir I have an addiction of this film after watching it in Hindi"
"215",0,"RT @Being_Prem_: #EkKaDum Whattttt!!!!!! a movie. HOLLYWOOD ko kick dena wali film.. Plz #MaheshBabu do bollwood movie"
"216",1,"RT @Keisar_: Weekend well spent is when you get to watch a Hindi dubbed Telugu movie starring Maheshbabu."
"217",0,"RT @nani4u143: â@Being_Prem_: #EkKaDum Whattttt!!!!!! a movie. HOLLYWOOD ko kick dena wali film.. Plz #MaheshBabu do bollwood movieâ"
"218",0,"RT @nani4u143: â@AjayeSrkian: #EKKADUM totally blown away by this movie. Wow.â"
"219",1,"RT @nani4u143: â@ShrrinG: Mahesh Babu is probably the MOST handsome Actor of South India...â"
"220",3,"RT @POETICandFUNNY: #Maheshbabu  performs so well that you forget about the logic and just enjoy his magnificent performance .Watching #1neâ¦"
"221",0,"â@Being_Prem_: #EkKaDum Whattttt!!!!!! a movie. HOLLYWOOD ko kick dena wali film.. Plz #MaheshBabu do bollwood movieâ"
"222",3,"RT @POETICandFUNNY: #Maheshbabu  performs so well that you forget about the logic and just enjoy his magnificent performance .Watching #1neâ¦"
"223",3,"RT @POETICandFUNNY: #Maheshbabu  performs so well that you forget about the logic and just enjoy his magnificent performance .Watching #1neâ¦"
"224",3,"RT @POETICandFUNNY: #Maheshbabu  performs so well that you forget about the logic and just enjoy his magnificent performance .Watching #1neâ¦"
"225",0,"RT @Being_Prem_: #EkKaDum Whattttt!!!!!! a movie. HOLLYWOOD ko kick dena wali film.. Plz #MaheshBabu do bollwood movie"
"226",0,"RT @Being_Prem_: #EkKaDum Whattttt!!!!!! a movie. HOLLYWOOD ko kick dena wali film.. Plz #MaheshBabu do bollwood movie"
"227",3,"RT @POETICandFUNNY: #Maheshbabu  performs so well that you forget about the logic and just enjoy his magnificent performance .Watching #1neâ¦"
"228",0,"watching #ekkadum #maheshbabu"
"229",0,"RT @ShariMB75: I have voted for #MaheshBabu as the Times Most Desirable Men 2014 on http://t.co/0t6kW2BBHO @itimestweets #Telugu #Alltimenuâ¦"
"230",0,"RT @Being_Prem_: #EkKaDum Whattttt!!!!!! a movie. HOLLYWOOD ko kick dena wali film.. Plz #MaheshBabu do bollwood movie"
"231",0,"RT @rajsekarpandian: #Suriya takes up #mytreechallenge by #Mammootty and challenges #Aamirkhan, #Sudeep &amp; #Maheshbabu http://t.co/EUiZvZjmpu"
"232",0,"RT @Being_Prem_: #EkKaDum Whattttt!!!!!! a movie. HOLLYWOOD ko kick dena wali film.. Plz #MaheshBabu do bollwood movie"
"233",0,"RT @FanOfSSMB: First dubbed movie to cross 50lakh views #JigarKhaleja #MaheshBabu.. #Khaleja
https://t.co/0PVSV0mkLz"
"234",3,"RT @POETICandFUNNY: #Maheshbabu  performs so well that you forget about the logic and just enjoy his magnificent performance .Watching #1neâ¦"
"235",3,"RT @POETICandFUNNY: #Maheshbabu  performs so well that you forget about the logic and just enjoy his magnificent performance .Watching #1neâ¦"
"236",0,"I have voted for #MaheshBabu as the Times Most Desirable Men 2014 on http://t.co/0t6kW2BBHO @itimestweets #Telugu #Alltimenumber1"
"237",0,"RT @Being_Prem_: #EkKaDum Whattttt!!!!!! a movie. HOLLYWOOD ko kick dena wali film.. Plz #MaheshBabu do bollwood movie"
"238",0,"RT @Being_Prem_: #EkKaDum Whattttt!!!!!! a movie. HOLLYWOOD ko kick dena wali film.. Plz #MaheshBabu do bollwood movie"
"239",1,"RT @Keisar_: Weekend well spent is when you get to watch a Hindi dubbed Telugu movie starring Maheshbabu."
"240",3,"RT @POETICandFUNNY: #Maheshbabu  performs so well that you forget about the logic and just enjoy his magnificent performance .Watching #1neâ¦"
"241",1,"RT @Keisar_: Weekend well spent is when you get to watch a Hindi dubbed Telugu movie starring Maheshbabu."
"242",0,"RT @Being_Prem_: #EkKaDum Whattttt!!!!!! a movie. HOLLYWOOD ko kick dena wali film.. Plz #MaheshBabu do bollwood movie"
"243",1,"RT @Keisar_: Weekend well spent is when you get to watch a Hindi dubbed Telugu movie starring Maheshbabu."
"244",1,"RT @Keisar_: Weekend well spent is when you get to watch a Hindi dubbed Telugu movie starring Maheshbabu."
"245",1,"RT @Keisar_: Weekend well spent is when you get to watch a Hindi dubbed Telugu movie starring Maheshbabu."
"246",1,"RT @Keisar_: Weekend well spent is when you get to watch a Hindi dubbed Telugu movie starring Maheshbabu."
"247",1,"RT @Keisar_: Weekend well spent is when you get to watch a Hindi dubbed Telugu movie starring Maheshbabu."
"248",1,"RT @Keisar_: Weekend well spent is when you get to watch a Hindi dubbed Telugu movie starring Maheshbabu."
"249",1,"RT @Keisar_: Weekend well spent is when you get to watch a Hindi dubbed Telugu movie starring Maheshbabu."
"250",3,"RT @POETICandFUNNY: #Maheshbabu  performs so well that you forget about the logic and just enjoy his magnificent performance .Watching #1neâ¦"
"251",3,"RT @POETICandFUNNY: #Maheshbabu  performs so well that you forget about the logic and just enjoy his magnificent performance .Watching #1neâ¦"
"252",3,"RT @POETICandFUNNY: #Maheshbabu  performs so well that you forget about the logic and just enjoy his magnificent performance .Watching #1neâ¦"
"253",0,"RT @Being_Prem_: #EkKaDum Whattttt!!!!!! a movie. HOLLYWOOD ko kick dena wali film.. Plz #MaheshBabu do bollwood movie"
"254",0,"RT @FanOfSSMB: First dubbed movie to cross 50lakh views #JigarKhaleja #MaheshBabu.. #Khaleja
https://t.co/0PVSV0mkLz"
"255",3,"RT @POETICandFUNNY: #Maheshbabu  performs so well that you forget about the logic and just enjoy his magnificent performance .Watching #1neâ¦"
"256",3,"RT @POETICandFUNNY: #Maheshbabu  performs so well that you forget about the logic and just enjoy his magnificent performance .Watching #1neâ¦"
"257",0,"RT @FanOfSSMB: First dubbed movie to cross 50lakh views #JigarKhaleja #MaheshBabu.. #Khaleja
https://t.co/0PVSV0mkLz"
"258",0,"RT @Being_Prem_: #EkKaDum Whattttt!!!!!! a movie. HOLLYWOOD ko kick dena wali film.. Plz #MaheshBabu do bollwood movie"
"259",0,"#EkKaDum Whattttt!!!!!! a movie. HOLLYWOOD ko kick dena wali film.. Plz #MaheshBabu do bollwood movie"
"260",0,"RT @FanOfSSMB: First dubbed movie to cross 50lakh views #JigarKhaleja #MaheshBabu.. #Khaleja
https://t.co/0PVSV0mkLz"
"261",0,"RT @FanOfSSMB: First dubbed movie to cross 50lakh views #JigarKhaleja #MaheshBabu.. #Khaleja
https://t.co/0PVSV0mkLz"
"262",0,"RT @FanOfSSMB: First dubbed movie to cross 50lakh views #JigarKhaleja #MaheshBabu.. #Khaleja
https://t.co/0PVSV0mkLz"
"263",0,"First dubbed movie to cross 50lakh views #JigarKhaleja #MaheshBabu.. #Khaleja
https://t.co/0PVSV0mkLz"
"264",-2,"RT @POETICandFUNNY: saw #1nenokkadine, #Maheshbabu can play #batman, #joker and such other intense roles in one movie itself.He is an actorâ¦"
"265",3,"RT @POETICandFUNNY: #Maheshbabu  performs so well that you forget about the logic and just enjoy his magnificent performance .Watching #1neâ¦"
"266",3,"RT @POETICandFUNNY: #Maheshbabu  performs so well that you forget about the logic and just enjoy his magnificent performance .Watching #1neâ¦"
"267",3,"RT @POETICandFUNNY: #Maheshbabu  performs so well that you forget about the logic and just enjoy his magnificent performance .Watching #1neâ¦"
"268",3,"RT @POETICandFUNNY: #Maheshbabu  performs so well that you forget about the logic and just enjoy his magnificent performance .Watching #1neâ¦"
"269",3,"RT @POETICandFUNNY: #Maheshbabu  performs so well that you forget about the logic and just enjoy his magnificent performance .Watching #1neâ¦"
"270",3,"#Maheshbabu  performs so well that you forget about the logic and just enjoy his magnificent performance .Watching #1nenokkadine againí ½í¸í ½í¸"
"271",0,"RT @HarieesVJfan: @vrprsd143 @ramtweetin Really Not Tamil ppl Like telugu movies because of Maheshbabu and SS RAJAMOULI. its 100% true. Pawâ¦"
"272",0,"RT @HarieesVJfan: @vrprsd143 @ramtweetin U ask anybody in TN they will say Maheshbabu is the superstar and has Huge fan follwing. Pls try"
"273",0,"RT @GangadharMuta79: I have voted for @UrstrulyMahesh #MaheshBabu as the Times Most Desirable Men 2014 on http://t.co/NVSG1JfCWX @itimestweâ¦"
"274",0,"I have voted for @UrstrulyMahesh #MaheshBabu as the Times Most Desirable Men 2014 on http://t.co/NVSG1JfCWX @itimestweets"
"275",-2,"RT @POETICandFUNNY: saw #1nenokkadine, #Maheshbabu can play #batman, #joker and such other intense roles in one movie itself.He is an actorâ¦"
"276",0,"""@MaheshBabu_FC: Super Look í ½í¸ Superstar @urstrulyMahesh @14reelsofficial #Aagadu http://t.co/ZZ1eP5AZ0y"""
"277",0,"""@MaheshBabu_FC: Running Style í ½í¸ Superstar @urstrulyMahesh @14reelsofficial #1Nenokkadine http://t.co/91sFmC4Vks"""
"278",0,"Super Look í ½í¸ Superstar @urstrulyMahesh @14reelsofficial #Aagadu http://t.co/i6VvALiQVu"
"279",1,"@Keisar_   i prefer subtitles, especially for maheshbabu movies"
"280",1,"RT @Keisar_: Weekend well spent is when you get to watch a Hindi dubbed Telugu movie starring Maheshbabu."
"281",0,"""@MaheshBabu_FC: Running Style í ½í¸ Superstar @urstrulyMahesh @14reelsofficial #1Nenokkadine http://t.co/nV97a3SgbH"""
"282",1,"Weekend well spent is when you get to watch a Hindi dubbed Telugu movie starring Maheshbabu."
"283",0,"Running Style í ½í¸ Superstar @urstrulyMahesh @14reelsofficial #1Nenokkadine http://t.co/vPaftIVsUj"
"284",-2,"RT @POETICandFUNNY: saw #1nenokkadine, #Maheshbabu can play #batman, #joker and such other intense roles in one movie itself.He is an actorâ¦"
"285",0,"Is @urstrulyMahesh The Most Desirable? - http://t.co/MPF6uPZtfd RT @MaheshBabu_FC @MAHESHNAMRATHA @MaheshBabuFacts"
"286",0,"@venkatmkr Who's having more own fan following? RT for #Prabhas Fav for #MaheshBabu"
"287",0,"#chukkuvellam Suriya Fans Clubâ¢: #MaheshBabu's #Nenokkadine Malayalam version - #NO1 will Release on Feb 6 2015. h... http://t.co/1LxwOR6fxd"
"288",0,"#MaheshBabu's #Nenokkadine Malayalam version - #NO1 will Release on Feb 6 2015. http://t.co/ryUtGFs9hV"
"289",0,"RT @woodstimes: #MaheshBabu 's #1Nenokkadine Malayalam Version - 'NO 1' will release on Feb 6, 2015 http://t.co/qPpa62VP4Q"
"290",0,"RT @HarieesVJfan: @vrprsd143 @ramtweetin U ask anybody in TN they will say Maheshbabu is the superstar and has Huge fan follwing. Pls try"
"291",0,"RT @HarieesVJfan: @vrprsd143 @ramtweetin U ask anybody in TN they will say Maheshbabu is the superstar and has Huge fan follwing. Pls try"
"292",0,"@urstrulyMahesh @MaheshBabu_FC  @onlymaheshfans  @MaheshBabuFacts   @MaheshBabuNews  need active admin for SUPERSTAR'SPAGE  RETWEET if intsd"
"293",0,"Need a intrested admin for SUPERSTAR'S PAGE RETWEET if intrested @urstrulymahesh @maheshbabu_fc"
"294",1,"RT @POETICandFUNNY: @iLazyLad baba re so many twitter actions in  few hours just because that tweet had hashtag  #Maheshbabu .wow .fan poweâ¦"
"295",1,"RT @POETICandFUNNY: @iLazyLad baba re so many twitter actions in  few hours just because that tweet had hashtag  #Maheshbabu .wow .fan poweâ¦"
"296",2,"RT @iBSK_mufc: @iampayall I never said you don't like him! í ½í¹
how can anyone not like #MaheshBabu?
I just asked how do you know him!"
"297",3,"RT @iampayall: @ibsk_mufc how can u say k i dnt like south indian? I lv them.my bro went their 4 studies, #MaheshBabu s my fav hero"
"298",1,"RT @POETICandFUNNY: @iLazyLad baba re so many twitter actions in  few hours just because that tweet had hashtag  #Maheshbabu .wow .fan poweâ¦"
"299",3,"RT @iampayall: @ibsk_mufc how can u say k i dnt like south indian? I lv them.my bro went their 4 studies, #MaheshBabu s my fav hero"
"300",1,"RT @POETICandFUNNY: @iLazyLad baba re so many twitter actions in  few hours just because that tweet had hashtag  #Maheshbabu .wow .fan poweâ¦"
"301",-2,"RT @POETICandFUNNY: saw #1nenokkadine, #Maheshbabu can play #batman, #joker and such other intense roles in one movie itself.He is an actorâ¦"
"302",1,"RT @POETICandFUNNY: @iLazyLad baba re so many twitter actions in  few hours just because that tweet had hashtag  #Maheshbabu .wow .fan poweâ¦"
"303",2,"RT @iBSK_mufc: @iampayall I never said you don't like him! í ½í¹
how can anyone not like #MaheshBabu?
I just asked how do you know him!"
"304",3,"RT @iampayall: @ibsk_mufc how can u say k i dnt like south indian? I lv them.my bro went their 4 studies, #MaheshBabu s my fav hero"
"305",3,"RT @iampayall: @ibsk_mufc how can u say k i dnt like south indian? I lv them.my bro went their 4 studies, #MaheshBabu s my fav hero"
"306",3,"RT @iampayall: @ibsk_mufc how can u say k i dnt like south indian? I lv them.my bro went their 4 studies, #MaheshBabu s my fav hero"
"307",3,"RT @iampayall: @ibsk_mufc how can u say k i dnt like south indian? I lv them.my bro went their 4 studies, #MaheshBabu s my fav hero"
"308",1,"RT @POETICandFUNNY: @iLazyLad baba re so many twitter actions in  few hours just because that tweet had hashtag  #Maheshbabu .wow .fan poweâ¦"
"309",1,"RT @POETICandFUNNY: @iLazyLad baba re so many twitter actions in  few hours just because that tweet had hashtag  #Maheshbabu .wow .fan poweâ¦"
"310",1,"RT @POETICandFUNNY: @iLazyLad baba re so many twitter actions in  few hours just because that tweet had hashtag  #Maheshbabu .wow .fan poweâ¦"
"311",1,"RT @POETICandFUNNY: @iLazyLad baba re so many twitter actions in  few hours just because that tweet had hashtag  #Maheshbabu .wow .fan poweâ¦"
"312",1,"RT @POETICandFUNNY: @iLazyLad baba re so many twitter actions in  few hours just because that tweet had hashtag  #Maheshbabu .wow .fan poweâ¦"
"313",1,"RT @POETICandFUNNY: @iLazyLad baba re so many twitter actions in  few hours just because that tweet had hashtag  #Maheshbabu .wow .fan poweâ¦"
"314",-2,"RT @POETICandFUNNY: saw #1nenokkadine, #Maheshbabu can play #batman, #joker and such other intense roles in one movie itself.He is an actorâ¦"
"315",2,"RT @iBSK_mufc: @iampayall I never said you don't like him! í ½í¹
how can anyone not like #MaheshBabu?
I just asked how do you know him!"
"316",1,"RT @POETICandFUNNY: @iLazyLad baba re so many twitter actions in  few hours just because that tweet had hashtag  #Maheshbabu .wow .fan poweâ¦"
"317",3,"RT @iampayall: @ibsk_mufc how can u say k i dnt like south indian? I lv them.my bro went their 4 studies, #MaheshBabu s my fav hero"
"318",2,"RT @iBSK_mufc: @iampayall I never said you don't like him! í ½í¹
how can anyone not like #MaheshBabu?
I just asked how do you know him!"
"319",3,"RT @iampayall: @ibsk_mufc how can u say k i dnt like south indian? I lv them.my bro went their 4 studies, #MaheshBabu s my fav hero"
"320",-2,"RT @POETICandFUNNY: saw #1nenokkadine, #Maheshbabu can play #batman, #joker and such other intense roles in one movie itself.He is an actorâ¦"
"321",1,"RT @POETICandFUNNY: @iLazyLad baba re so many twitter actions in  few hours just because that tweet had hashtag  #Maheshbabu .wow .fan poweâ¦"
"322",-2,"RT @POETICandFUNNY: saw #1nenokkadine, #Maheshbabu can play #batman, #joker and such other intense roles in one movie itself.He is an actorâ¦"
"323",-2,"RT @POETICandFUNNY: saw #1nenokkadine, #Maheshbabu can play #batman, #joker and such other intense roles in one movie itself.He is an actorâ¦"
"324",-2,"RT @POETICandFUNNY: saw #1nenokkadine, #Maheshbabu can play #batman, #joker and such other intense roles in one movie itself.He is an actorâ¦"
"325",-2,"RT @POETICandFUNNY: saw #1nenokkadine, #Maheshbabu can play #batman, #joker and such other intense roles in one movie itself.He is an actorâ¦"
"326",-2,"RT @POETICandFUNNY: saw #1nenokkadine, #Maheshbabu can play #batman, #joker and such other intense roles in one movie itself.He is an actorâ¦"
"327",-2,"RT @POETICandFUNNY: saw #1nenokkadine, #Maheshbabu can play #batman, #joker and such other intense roles in one movie itself.He is an actorâ¦"
"328",-2,"RT @POETICandFUNNY: saw #1nenokkadine, #Maheshbabu can play #batman, #joker and such other intense roles in one movie itself.He is an actorâ¦"
"329",3,"RT @iampayall: @ibsk_mufc how can u say k i dnt like south indian? I lv them.my bro went their 4 studies, #MaheshBabu s my fav hero"
"330",3,"RT @iampayall: @ibsk_mufc how can u say k i dnt like south indian? I lv them.my bro went their 4 studies, #MaheshBabu s my fav hero"
"331",3,"RT @iampayall: @ibsk_mufc how can u say k i dnt like south indian? I lv them.my bro went their 4 studies, #MaheshBabu s my fav hero"
"332",3,"RT @iampayall: @ibsk_mufc how can u say k i dnt like south indian? I lv them.my bro went their 4 studies, #MaheshBabu s my fav hero"
"333",3,"RT @iampayall: @ibsk_mufc how can u say k i dnt like south indian? I lv them.my bro went their 4 studies, #MaheshBabu s my fav hero"
"334",3,"RT @iampayall: @ibsk_mufc how can u say k i dnt like south indian? I lv them.my bro went their 4 studies, #MaheshBabu s my fav hero"
"335",3,"RT @iampayall: @ibsk_mufc how can u say k i dnt like south indian? I lv them.my bro went their 4 studies, #MaheshBabu s my fav hero"
"336",2,"RT @iBSK_mufc: @iampayall I never said you don't like him! í ½í¹
how can anyone not like #MaheshBabu?
I just asked how do you know him!"
"337",3,"RT @iampayall: @ibsk_mufc how can u say k i dnt like south indian? I lv them.my bro went their 4 studies, #MaheshBabu s my fav hero"
"338",3,"RT @iampayall: @ibsk_mufc how can u say k i dnt like south indian? I lv them.my bro went their 4 studies, #MaheshBabu s my fav hero"
"339",2,"RT @iBSK_mufc: @iampayall I never said you don't like him! í ½í¹
how can anyone not like #MaheshBabu?
I just asked how do you know him!"
"340",0,"RT @HarieesVJfan: @vrprsd143 @ramtweetin Really Not Tamil ppl Like telugu movies because of Maheshbabu and SS RAJAMOULI. its 100% true. Pawâ¦"
"341",0,"RT @HarieesVJfan: @vrprsd143 @ramtweetin U ask anybody in TN they will say Maheshbabu is the superstar and has Huge fan follwing. Pls try"
"342",2,"@iampayall I never said you don't like him! í ½í¹
how can anyone not like #MaheshBabu?
I just asked how do you know him!"
"343",0,"RT @TrivikramFans: #Athadu unseen working still 
#Trisha #Trivikram #MaheshBabu http://t.co/5Vzq92fLpE"
"344",0,"RT @chenna_prince: Stars IH Movies 
#Chiranjeevi:8
#ANR:7
#NTR:4
#Balakrishna:4
#Krishna:1
#MohanBabu1
#Venkatesh:1
#MaheshBabu:1
#Pawankalâ¦"
"345",1,"@BeingSalmanKhan will do remake of #MaheshBabu's telegu critically acclaimed #Nenokkadine Eid 2017,If it is true,then 'm #Excited!"
"346",1,"@MaheshBabu_FC super heroin."
"347",0,"RT @woodstimes: #MaheshBabu 's #1Nenokkadine Malayalam Version - 'NO 1' will release on Feb 6, 2015 http://t.co/qPpa62VP4Q"
"348",0,"RT @S_krishna1: Mahesh Babu.. He is India's
Dicaprio...nope, Dicaprio is Hollywood's
Maheshbabu #OneYearFor1Nenokkadine"
"349",0,"""@MaheshBabu_FC: Prince of TFI í ½í± Superstar @urstrulyMahesh http://t.co/LUhrkPYIHF"""
"350",0,"#Shamnakasim as #MaheshBabu maradalu under #sivakoratala movie #Mahesh21 One song n scenes shot. Name under consideration: #Srimanthudu"
"351",0,"RT @nani4u143: Vote for #Superstar @urstrulyMahesh in Times Most Desirable Men India 2014 Poll : http://t.co/r5FZcQyexb â¦ #Mahesh21 http://â¦"
"352",0,"Yay, @urstrulyMahesh MaheshBabu 's #1Nenokkadine Malayalam Version - 'NO 1' will release on Feb 6, 2015 http://t.co/sIKUQQghjF"
"353",0,"Prince of TFI í ½í± Superstar @urstrulyMahesh http://t.co/7QHM8fUF64"
"354",0,"RT @woodstimes: #MaheshBabu 's #1Nenokkadine Malayalam Version - 'NO 1' will release on Feb 6, 2015 http://t.co/qPpa62VP4Q"
"355",0,"RT @chenna_prince: Stars IH Movies 
#Chiranjeevi:8
#ANR:7
#NTR:4
#Balakrishna:4
#Krishna:1
#MohanBabu1
#Venkatesh:1
#MaheshBabu:1
#Pawankalâ¦"
"356",0,"RT @HarieesVJfan: @vrprsd143 @ramtweetin U ask anybody in TN they will say Maheshbabu is the superstar and has Huge fan follwing. Pls try"
"357",0,"RT @woodstimes: #MaheshBabu 's #1Nenokkadine Malayalam Version - 'NO 1' will release on Feb 6, 2015 http://t.co/qPpa62VP4Q"
"358",0,"Stars IH Movies 
#Chiranjeevi:8
#ANR:7
#NTR:4
#Balakrishna:4
#Krishna:1
#MohanBabu1
#Venkatesh:1
#MaheshBabu:1
#Pawankalyan:1
#Ramcharan:1"
"359",0,"Vote for Superstar @urstrulyMahesh in Times Most Desirable Men India 2014 Poll : http://t.co/dc3ebZgIPp â¦ #Mahesh21 http://t.co/i9935J5Nkq"
"360",0,"RT @woodstimes: #MaheshBabu 's #1Nenokkadine Malayalam Version - 'NO 1' will release on Feb 6, 2015 http://t.co/qPpa62VP4Q"
"361",0,"MaheshBabu Brother Naresh Son Movie Teaser Released By Krishna Today. Movie Title Yet To Be Finalized."
"362",0,"RT @woodstimes: #MaheshBabu 's #1Nenokkadine Malayalam Version - 'NO 1' will release on Feb 6, 2015 http://t.co/qPpa62VP4Q"
"363",0,"RT @woodstimes: #MaheshBabu 's #1Nenokkadine Malayalam Version - 'NO 1' will release on Feb 6, 2015 http://t.co/qPpa62VP4Q"
"364",0,"RT @woodstimes: #MaheshBabu 's #1Nenokkadine Malayalam Version - 'NO 1' will release on Feb 6, 2015 http://t.co/qPpa62VP4Q"
"365",0,"RT @woodstimes: #MaheshBabu 's #1Nenokkadine Malayalam Version - 'NO 1' will release on Feb 6, 2015 http://t.co/qPpa62VP4Q"
"366",0,"RT @woodstimes: #MaheshBabu 's #1Nenokkadine Malayalam Version - 'NO 1' will release on Feb 6, 2015 http://t.co/qPpa62VP4Q"
"367",0,"RT @woodstimes: #MaheshBabu 's #1Nenokkadine Malayalam Version - 'NO 1' will release on Feb 6, 2015 http://t.co/qPpa62VP4Q"
"368",0,"RT @woodstimes: #MaheshBabu 's #1Nenokkadine Malayalam Version - 'NO 1' will release on Feb 6, 2015 http://t.co/qPpa62VP4Q"
"369",0,"RT @woodstimes: #MaheshBabu 's #1Nenokkadine Malayalam Version - 'NO 1' will release on Feb 6, 2015 http://t.co/qPpa62VP4Q"
"370",0,"Super Look.....Superstar @urstrulyMahesh @14reelsofficial #Aagadu http://t.co/DqoY1QfnvF"
"371",0,"RT @woodstimes: #MaheshBabu 's #1Nenokkadine Malayalam Version - 'NO 1' will release on Feb 6, 2015 http://t.co/qPpa62VP4Q"
"372",0,"RT @woodstimes: #MaheshBabu 's #1Nenokkadine Malayalam Version - 'NO 1' will release on Feb 6, 2015 http://t.co/qPpa62VP4Q"
"373",0,"RT @woodstimes: #MaheshBabu 's #1Nenokkadine Malayalam Version - 'NO 1' will release on Feb 6, 2015 http://t.co/qPpa62VP4Q"
"374",0,"RT @woodstimes: #MaheshBabu 's #1Nenokkadine Malayalam Version - 'NO 1' will release on Feb 6, 2015 http://t.co/qPpa62VP4Q"
"375",0,"RT @woodstimes: #MaheshBabu 's #1Nenokkadine Malayalam Version - 'NO 1' will release on Feb 6, 2015 http://t.co/qPpa62VP4Q"
"376",0,"RT @woodstimes: #MaheshBabu 's #1Nenokkadine Malayalam Version - 'NO 1' will release on Feb 6, 2015 http://t.co/qPpa62VP4Q"
"377",0,"RT @woodstimes: #MaheshBabu 's #1Nenokkadine Malayalam Version - 'NO 1' will release on Feb 6, 2015 http://t.co/qPpa62VP4Q"
"378",0,"RT @woodstimes: #MaheshBabu 's #1Nenokkadine Malayalam Version - 'NO 1' will release on Feb 6, 2015 http://t.co/qPpa62VP4Q"
"379",0,"RT @woodstimes: #MaheshBabu 's #1Nenokkadine Malayalam Version - 'NO 1' will release on Feb 6, 2015 http://t.co/qPpa62VP4Q"
"380",0,"RT @woodstimes: #MaheshBabu 's #1Nenokkadine Malayalam Version - 'NO 1' will release on Feb 6, 2015 http://t.co/qPpa62VP4Q"
"381",0,"RT @woodstimes: #MaheshBabu 's #1Nenokkadine Malayalam Version - 'NO 1' will release on Feb 6, 2015 http://t.co/qPpa62VP4Q"
"382",0,"RT @woodstimes: #MaheshBabu 's #1Nenokkadine Malayalam Version - 'NO 1' will release on Feb 6, 2015 http://t.co/qPpa62VP4Q"
"383",1,"@srivishnu_vommi @chilla23m ya maheshbabu a good actor.bt in his film alwys use girls as product dr.he never giv impo"
