lat,lon
-7.02221,110.4367
0.0,0.0
12.3243426,76.6255187
12.3243426,76.6255187
0.0,0.0
12.9730592,77.6119557
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.4284246,103.83271081
