"","ti","age","id","au","ve","nC","nP","nR","at","msg","path"
"18",2015-01-19 19:30:23,0.508639526157467,"z135xlbyomjsjp3fg232c1zx1qy1gf4n2","116704559305659577175","share",0,0,0,"article","Shankar’s ‘I’ box office collection: Collects Rs. 55 crore in three days, expected to run highhttp://tinyurl.com/qfyddcm#shankar #Ifilm #boxofficecollection #AmayJackson #UpenPatel #SouthIndian #tamilmovie #Vikram #i﻿","https://plus.google.com/116704559305659577175"
"19",2015-01-19 19:29:39,0.509151115494746,"z12svbthorj2fpikl232c1zx1qy1gf4n2","116704559305659577175","share",0,0,0,"article","Shankar’s ‘I’ box office collection: Collects Rs. 55 crore in three days, expected to run highhttp://tinyurl.com/qfyddcm#shankar #Ifilm #boxofficecollection #AmayJackson #UpenPatel #SouthIndian #tamilmovie #Vikram #i﻿","https://plus.google.com/116704559305659577175"
"20",2015-01-19 19:29:21,0.509358856998108,"z12dtp3bfuamchfvj232c1zx1qy1gf4n2","116704559305659577175","share",0,1,1,"article","Shankar’s ‘I’ box office collection: Collects Rs. 55 crore in three days, expected to run highhttp://tinyurl.com/qfyddcm#shankar #Ifilm #boxofficecollection #AmayJackson #UpenPatel #SouthIndian #tamilmovie #Vikram #i﻿","https://plus.google.com/116704559305659577175"
"21",2015-01-19 19:29:05,0.509546751236474,"z12yu5jgfsawxjde2232c1zx1qy1gf4n2","116704559305659577175","share",0,0,0,"article","Shankar’s ‘I’ box office collection: Collects Rs. 55 crore in three days, expected to run highhttp://tinyurl.com/qfyddcm#shankar #Ifilm #boxofficecollection #AmayJackson #UpenPatel #SouthIndian #tamilmovie #Vikram #i﻿","https://plus.google.com/116704559305659577175"
"22",2015-01-19 19:28:50,0.509719994363409,"z13hxvjzuuycgj3op04cgd0bzoavs5lgmgc","116704559305659577175","share",0,0,0,"article","Shankar’s ‘I’ box office collection: Collects Rs. 55 crore in three days, expected to run highhttp://tinyurl.com/qfyddcm#shankar #Ifilm #boxofficecollection #AmayJackson #UpenPatel #SouthIndian #tamilmovie #Vikram #i﻿","https://plus.google.com/116704559305659577175"
"23",2015-01-19 19:28:35,0.509897052529785,"z13juzwbnwuyx3cow04cgd0bzoavs5lgmgc","116704559305659577175","share",0,1,1,"article","Shankar’s ‘I’ box office collection: Collects Rs. 55 crore in three days, expected to run highhttp://tinyurl.com/qfyddcm#shankar #Ifilm #boxofficecollection #AmayJackson #UpenPatel #SouthIndian #tamilmovie #Vikram #i﻿","https://plus.google.com/116704559305659577175"
"24",2015-01-19 19:28:22,0.510040618512365,"z12uexpp0siud3loe04cgd0bzoavs5lgmgc","116704559305659577175","post",0,1,1,"article","Shankar’s ‘I’ box office collection: Collects Rs. 55 crore in three days, expected to run highhttp://tinyurl.com/qfyddcm#shankar #Ifilm #boxofficecollection #AmayJackson #UpenPatel #SouthIndian #tamilmovie #Vikram #i﻿","https://plus.google.com/116704559305659577175"
"25",2015-01-19 18:23:35,0.555040380375253,"z13liv1ortijzlc3l22bjdnqbzvpwvq4n04","106910544693487895417","post",0,0,0,"photo","#vikram always the #beat#I﻿","https://plus.google.com/106910544693487895417"
"26",2015-01-19 18:01:43,0.570217857573319,"z13ddpeiypfbilbzy04cenq5tuuyz5kquao","106686131265284087444","post",0,0,0,"article","#fb #VIDEO &amp;#xfe4f9; :: #Chiyaan #Vikram and &amp;#064;iamAmyJackson at #I Dubai Premiere Show &amp;#xfeb9f; #Mas... http://ow.ly/2TAONh﻿","https://plus.google.com/106686131265284087444"
"27",2015-01-19 17:13:43,0.603552773821133,"z12wc1azlsjeexz5y04celsionbienjwrsc0k","108841876950212897632","post",0,0,0,"photo","I Press Meet StillsMore Stills http://tamilcinema.com/i-press-meet-stills/ #i   #Vikram   #amy   #amyjackson   #chiyanvikram  ﻿","https://plus.google.com/108841876950212897632"
"28",2015-01-19 17:03:22,0.610745898934978,"z124spoglumyv3w3e22wc1mpbwmdc1qtc","109792081837579676216","post",0,0,0,"photo","#I Movie Press Meet Photos @ http://goo.gl/uJG8YY #Vikram   #AmyJackson   #Shankar  ﻿","https://plus.google.com/109792081837579676216"
"29",2015-01-19 16:53:42,0.617452893480658,"z13gszujlxi3wxe1323gz1lj5vr2ch0c1","110246137596006657148","post",0,0,0,"article"," #imovie   #aimovie   #aimovieboxoffice   #imovieboxoffice   #imovieboxofficecollection   #vikram   #amyjackson  +Mukesh Rawat +Movies Buzzer +Seo Vinay Kumar ﻿","https://plus.google.com/110246137596006657148"
"30",2015-01-19 16:19:57,0.640892104531328,"z12vgj5i4kizv3spk04cfzdhlxyoinjy3ic","113731145324278917260","post",0,1,0,"photo","#Chiyaan #Vikram !!﻿","https://plus.google.com/113731145324278917260"
"31",2015-01-19 16:01:27,0.653738285496279,"z13szfdb0orwg3k5404cenq5tuuyz5kquao","106686131265284087444","post",0,0,0,"article","#fb #Chiyaan #Vikram as #Koonan at #I Climax - #Chiyaan #Vikram as #Koonan at #I Climax http://ow.ly/2TAqPz﻿","https://plus.google.com/106686131265284087444"
"32",2015-01-19 15:31:57,0.674221798752745,"z13lursx0m2jh5tld23gwnpgklrzijgpt04","115137260167684421526","post",0,0,0,"article","#I Movie Telugu Success Meet Stills#Vikram #AmyJackson﻿","https://plus.google.com/115137260167684421526"
"33",2015-01-19 15:21:41,0.681349900955403,"z13kyftxdk35ihfjj04cdfza4umpf1kbp34","116892111996423729607","post",0,0,0,"article","#Vikram #AmyJackson At Hyderabad http://chaibiscuit.net/gallery/vikram-amy-jackson-hyderabad/﻿","https://plus.google.com/116892111996423729607"
"34",2015-01-19 14:30:27,0.716929404558959,"z13iwppj4timddocn22mtnoacxqmhfo2w","118324332500795200779","post",0,1,0,"article","I Movie Press Meet Photos http://www.pallibatani.com/116675004589558355970-album-6106015728251455313-events-i-movie-press-meet-photos.html  #pallibatani   #Vikram   #Imovie   #chiyaanvikram   #shankar  ﻿","https://plus.google.com/118324332500795200779"
"35",2015-01-19 14:29:14,0.717773807644844,"z12yi52oepy0gpqoc04cefaikt3qudpikfk","118324332500795200779","post",0,1,0,"article","Amy Jackson Stills http://www.pallibatani.com/107751164436934183227-album-6106013752323689073-actress-amy-jackson-stills.html  #pallibatani   #Imovie   #amyjackson   #Vikram   #chiyaanvikram  ﻿","https://plus.google.com/118324332500795200779"
"36",2015-01-19 14:03:08,0.735906269817992,"z13lh5po5oblinx4q04cebloaze4t5jatmk0k","108332664123048380872","post",0,1,0,"photo","#Lee &amp; #Diya#Vikram #Amy #I﻿","https://plus.google.com/108332664123048380872"
"37",2015-01-19 14:02:32,0.736324567438828,"z12tgbfhnnbeurxuj22lwh1ruladftqgo04","108332664123048380872","post",0,2,0,"album","Exclusive #i Shooting Spot Images#Vikram #Amy﻿","https://plus.google.com/108332664123048380872"
"38",2015-01-19 14:02:13,0.736541493833065,"z13beba5mkevfxwku22qut3rbp2eepjj304","112905942257549985002","post",0,0,0,"article","#fb #Vikram and #Amy  &amp;#064; #I Movie Press Meet. - #Vikram and #Amy @ #I Movie Press Meet. http://ow.ly/2TA13k﻿","https://plus.google.com/112905942257549985002"
"39",2015-01-19 14:01:47,0.736842812222463,"z13we1jajo2vvpjpv04cenq5tuuyz5kquao","106686131265284087444","post",0,0,0,"article","#fb Epic Level from #Koonan #Chiyaan #Vikram #I - Epic Level from #Koonan #Chiyaan #Vikram #I http://ow.ly/2TA0Pn﻿","https://plus.google.com/106686131265284087444"
"40",2015-01-19 13:16:42,0.768147014133908,"z123zn5ycqnjd3v1m22oi3p4tvmovz5y204","108841876950212897632","post",0,0,0,"photo","Vikram and AmyJackson Meet FansMore Stills http://tamilcinema.com/vikram-and-amy-jackson-meet-fans/ #vikram   #chiyan   #chiyanvikram   #amy   #amyjackson  ﻿","https://plus.google.com/108841876950212897632"
"41",2015-01-19 13:06:13,0.775427942038686,"z13mu5twdzzkgdndi22oi3p4tvmovz5y204","108841876950212897632","post",0,0,0,"photo","I Movie On LocationMore Stills http://tamilcinema.com/i-movie-on-location/ #i   #Shankar   #vikram   #chiyan   #amy   #amyjackson  ﻿","https://plus.google.com/108841876950212897632"
"42",2015-01-19 13:04:28,0.776644680174413,"z12mxp4jgxvic1s1z23dgxqbdtfftnaf3","115235620250661479421","post",0,8,1,"video","#i   #ai   #imovie   #imoviereview   #vikram   #sankar   #shankar   #arrahman  ﻿I  பட விமர்சனம்﻿","https://plus.google.com/115235620250661479421"
"43",2015-01-19 12:59:02,0.780422168065,"z131shmwervlcpzaw04cc34ponexcp2ofug0k","114277883067239303561","share",0,1,0,"photo"," #ai   #i   #vikram   #kollywood   #chiyaanvikram  ﻿","https://plus.google.com/114277883067239303561"
"44",2015-01-19 12:54:30,0.783570305641603,"z132tbjjnueofzqrp04cdjuxhlfrj3tybqc0k","113562279888585796916","post",0,0,0,"article","#BoxOfficeCollection: #Vikram #I (#Ai) Better than Bipasha Basu #Alone in Opening Weekend; #AamirKhan #PK Still Runninghttp://bit.ly/1AB6Ta9﻿","https://plus.google.com/113562279888585796916"
"45",2015-01-19 12:51:29,0.785665030311103,"z135v1byqmebztlni22nt32wzwzrcf3nq","116004474998681554568","post",0,0,0,"article","http://www.2daycinema.com/news-id-i-movie-vikram-19-01-15962.htm #Vikram   #Imovie   #chiyaan   #shankarimovie   #amyjackson  ﻿","https://plus.google.com/116004474998681554568"
"46",2015-01-19 12:47:54,0.788148524087888,"z13bv3oonl2aytupy04citqbwlytwzjgiew","116052937699322427737","share",1,3,0,"photo","In &quot;I&quot;, which is actually the most exceptional film of high maintenance director Shankar&#39;s extravagant oeuvre, this exceptional actor, #Vikram known to transform into whatever he plays, stands in a room filled with multi-reflective mirrors, looking at his horribly deformed body and disfigured face...read complete I movie review here: http://ow.ly/HynOL﻿","https://plus.google.com/116052937699322427737"
