lat,lon
0.0,0.0
26.67604035,-80.12808563
0.0,0.0
41.25348532,-96.01824286
19.1101043,-104.3115477
0.0,0.0
43.62397521,-116.23092832
36.05522237,-95.96353515
0.0,0.0
0.0,0.0
