lat,lon
-24.793936,-65.4085758
-5.66495,105.56608
0.0,0.0
48.8819018,2.3696796
41.676911,-93.7451832
3.0858845,101.493425
-42.7821627,-65.0501732
0.0,0.0
25.8969003,-80.1850928
40.0686527,-74.9905459
38.9418722,-76.915786
48.9027043,2.3111123
39.8404594,-75.0199601
34.2090545,-119.16503736
34.20902336,-119.16506493
34.20911275,-119.16504272
34.20911845,-119.16498665
-7.1483801,112.6019685
0.0,0.0
34.2090449,-119.16494365
34.20917436,-119.16502445
48.9027264,2.3111175
48.9027033,2.3111285
