"","word","freq"
"rizwan","rizwan",5
"saturday","saturday",5
"shrutihaasansee","shrutihaasansee",5
"soon","soon",5
"style","style",5
"sunny","sunny",5
"superstarin","superstarin",5
"title","title",5
"trainingcheyinchevaru","trainingcheyinchevaru",5
"year","year",5
"ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Œ¦ˆ¼ü¾Œ†ˆ¼","ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Œ¦ˆ¼ü¾Œ†ˆ¼",4
"babutamannaon","babutamannaon",4
"best","best",4
"ceded","ceded",4
"collections","collections",4
"dear","dear",4
"done","done",4
"dum","dum",4
"event","event",4
"âœŠexpanded","âœŠexpanded",4
"fact","fact",4
"fails","fails",4
"filmnenokkadinethis","filmnenokkadinethis",4
"friendsü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾Œ³ ¼ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž–ˆ¼ü¾™£ ¼ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Œ–ˆ¼ü¾™ƒ ¼ü¾™†”¼ü¾Œ†„¼ü¾˜¶ˆ¼ü¾™†”¼ü¾™–ˆ¼ü¾Žƒ ¼","friendsü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾Œ³ ¼ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž–ˆ¼ü¾™£ ¼ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Œ–ˆ¼ü¾™ƒ ¼ü¾™†”¼ü¾Œ†„¼ü¾˜¶ˆ¼ü¾™†”¼ü¾™–ˆ¼ü¾Žƒ ¼",4
"gotcr","gotcr",4
"gurtuvasth","gurtuvasth",4
"haasan","haasan",4
"heroism","heroism",4
"hindidubbed","hindidubbed",4
"hyd","hyd",4
"indiapollmahesh","indiapollmahesh",4
"jaiho","jaiho",4
"karnataka","karnataka",4
"krishna","krishna",4
"looks","looks",4
"market","market",4
"matter","matter",4
"mobile","mobile",4
"movieaagaduencountershankartamannaahmaheshbabuaagaduaagadutelugu","movieaagaduencountershankartamannaahmaheshbabuaagaduaagadutelugu",4
"moviestarringmahesh","moviestarringmahesh",4
"nowencounter","nowencounter",4
"oftelugu","oftelugu",4
"overseas","overseas",4
"pawan","pawan",4
"phonegtgtgtgtgtgtgtgtgtgtgtgtgtgtgt","phonegtgtgtgtgtgtgtgtgtgtgtgtgtgtgt",4
"ready","ready",4
"redefined","redefined",4
"replace","replace",4
"running","running",4
"shankar","shankar",4
"shankarfull","shankarfull",4
"shruti","shruti",4
"sir","sir",4
"smile","smile",4
"special","special",4
"stardom","stardom",4
"starrer","starrer",4
"stars","stars",4
"success","success",4
"superbpls","superbpls",4
"sure","sure",4
"telugunews","telugunews",4
"tfi","tfi",4
"three","three",4
"venkatesh","venkatesh",4
"version","version",4
"working","working",4
"yay","yay",4
"ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Œ–ˆ¼ü¾Œ“¤¼","ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Œ–ˆ¼ü¾Œ“¤¼",3
"act","act",3
"addala","addala",3
"almost","almost",3
"anr","anr",3
"articlemaheshbabu","articlemaheshbabu",3
"attach","attach",3
"beats","beats",3
"born","born",3
"boxofficecollections","boxofficecollections",3
"brahmanandam","brahmanandam",3
"brother","brother",3
"chiranjeevi","chiranjeevi",3
"delhiwithk","delhiwithk",3
"delivery","delivery",3
"fakes","fakes",3
"figures","figures",3
"films","films",3
"flashback","flashback",3
"follow","follow",3
"forgot","forgot",3
"good","good",3
"gopalagopala","gopalagopala",3
"hands","hands",3
"happiness","happiness",3
"hard","hard",3
"heroine","heroine",3
"heros","heros",3
"http","http",3
"hyderabad","hyderabad",3
"india","india",3
"janam","janam",3
"join","join",3
"jrntr","jrntr",3
"kalyan","kalyan",3
"lifetime","lifetime",3
"made","made",3
"maheshbabuand","maheshbabuand",3
"mentelugu","mentelugu",3
"mesmerizing","mesmerizing",3
"mistake","mistake",3
"mohanbabu","mohanbabu",3
"music","music",3
"need","need",3
"now","now",3
"onlinemaheshbabu","onlinemaheshbabu",3
"pastits","pastits",3
"poornaabout","poornaabout",3
"reminded","reminded",3
"schedule","schedule",3
"seen","seen",3
"sets","sets",3
"shirt","shirt",3
"singh","singh",3
"sitara","sitara",3
"siva","siva",3
"somthing","somthing",3
"sorry","sorry",3
"superstarü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾™ƒ ¼","superstarü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾™ƒ ¼",3
