"","ti","age","id","au","ve","nC","nP","nR","at","msg","path"
"37",2015-02-02 08:59:24,10.8401436883101,"z13di5fb1zzhjdcfe22ig5yzxlvyfpxxn04","111376434505057824298","post",0,2,0,"photo","Leading Indian Actress appointed Goodwill AmbassadorLeading Indian Actress and Brand Ambassador for various Indian &amp; International endorsements, #Kajal Aggarwal has been appointed as the #Goodwill Ambassador of #Dexterity Global, an internationally awarded social enterprise on a mission to connect every single child with scholastic and co-curricular opportunities and platforms.About Kajal AggarwalWith over 15 million followers on social media, Kajal Aggarwal is one of the world’s most followed celebrities. Kajal is well known for her roles in Bollywood blockbusters Singham and Special 26, and is a part of Bollywood’s esteemed 100-crore club (1-Billion Club). Besides that, Kajal is a very Popular name in South India with her blockbuster hits in Telugu &amp; Tamil as well.About Dexterity GlobalThe Boston-based nonprofit social enterprise is on a mission to “democratize the access to education” to ensure “a Platform For Every Child”. Founded in 2008, Dexterity has reached over 20 million people across 40 plus countries online and offline. Dexterity was awarded with the UN World Summit Youth Award in 2011. In March 2013, The Rockefeller Foundation on its 100th anniversary included Dexterity Global in its Centennial List of “100 Next Century Innovators”, a list of the 100 most innovative impact enterprises of 21st century.Kajal’s Role as the Goodwill AmbassadorAs Dexterity Global’s Goodwill Ambassador, Kajal Aggarwal, the accomplished actress and humanitarian, will dedicate her efforts towards reaching information about educational opportunities and platforms to children across the world. Kajal will be leveraging her global fan base in advancing Dexterity’s mission and maximizing its impact. She will actively promote and champion Dexterity’s vision of “democratization of education” and “a Platform For Every Child”.Dexterity’s VisionDexterity Global believes that every single child, no matter how rich or poor, should have an equal access to all educational opportunities and no child should be left behind because of the lack of information, opportunities, resources or platforms.Statement from Kajal Aggarwal“I am thrilled to be the Goodwill Ambassador of an organization that has such a compelling and visionary mission. I am looking forward to play my role in creating a platform for every child”, said Ms. Kajal Aggarwal.“I have a chance to make a real difference towards ensuring that our children have access to quality educational resources and I am going to do my best. To serve as Dexterity’s Goodwill Ambassador is truly humbling and I am committed to playing my role in creating greater access for children and reaching all opportunities to them.” added the newly appointed Goodwill Ambassador.Statement from the Dexterity Founder and CEO“It’s an honor and a privilege to welcome the celebrated actress on board. Dexterity stands for two things: innovation and democratization; and so will our goodwill ambassador. Kajal will redefine how celebrities can leverage their fan base to achieve greater democratization of educational opportunities and resources.” stated Sharad Vivek Sagar, the Founder and CEO of Dexterity Global.“I would put it simply, and more so, because Kajal is from the movie industry herself. Look at the number of children who know when the next movie is going to be released. And, look at the number of students who know about the upcoming national and international educational opportunities from their own area of interest. You will know the difference.Our children don’t miss out on opportunities because they aren’t good enough. It’s because they aren’t connected enough and aware enough (of those opportunities).” added the globally followed young entrepreneur and visionary thought leader.“For a change, people will see an actor connecting them to opportunities than just their own day-to-day life.”See More At: http://www.mobizill.com/news/movies/2873/leading-indian-actress-appointed-goodwill-ambassador#sthash.vZHmcGry.dpuf﻿","https://plus.google.com/111376434505057824298"
"38",2015-02-02 08:57:15,10.8416398802648,"z130spgytzu2zxjqq04cdtkrvzqbjtirrqg0k","111376434505057824298","post",0,1,0,"photo","Heroines at CCL Charity Dinner PhotosGorgeous Celebrities looking hot at #CCL charity Dinner 2015 : Actress #Kajal, #Sneha Ullal, #Raai Laxmi, #Shriya Siran, #Subra Ayyappa and #Poonam KaurSee More At: http://www.mobizill.com/news/movies/2869/heroines-at-ccl-charity-dinner-photos#sthash.eHkXyymV.dpuf﻿","https://plus.google.com/111376434505057824298"
"39",2015-02-02 08:16:33,10.8698966250155,"z12zedhz1uquwxhiv04cfxooqqu5xl55nek","112741708539543231304","post",0,2,0,"album","#TeluguWarriors Vs #ChennaiRhinos Final Match 2nd Innings#Sachinejoshi   #Akhil   #Adharsh   #Tharun  #Prince #SudherBabu #Raghu   #Venkatesh   #Nikhil   #jeeva   #LakshmiRai   #Kajal   #Tamanna   #Radhika   #Vishwa   #NandhaKishoreFor More Latest Updates &gt;&gt;  http://bit.ly/1xmzWCy﻿","https://plus.google.com/112741708539543231304"
"40",2015-02-02 08:09:35,10.8747350726111,"z13nu55yuyrvyf11w23cvjeqxqu5d5sim04","100041784980600939646","post",0,0,0,"photo","Maybelline Colossal Kajal 12HAvailable at Just4Girls.pk Just as reliable and smudge free, but deeper black and fade resistant than before! The improved formula is creamy and glides through- but never smudges!PKR 299Shop online here: http://goo.gl/v99PTe #maybelline   #kajal   #eyeliner   #colossal   #just4girlspk  ﻿","https://plus.google.com/100041784980600939646"
"41",2015-02-02 07:45:27,10.8914927316733,"z120y5copw3bjjfzs04cjvbicoyefrvjrx00k","110114349052846593020","post",0,0,0,"photo","#Puri #Jagannadh buys ‘#Temper’ distribution rights...!Director #Puri #Jagannadh is soon coming up with the high voltage action entertainer ‘Temper’ starring #NTR and #Kajal #Aggarwal. The film’s audio and the theatrical trailer have been released to a thumping response from the fans. Expectations on the film are quite high and #Nandamuri fans are expecting nothing less than a blockbuster.As per the latest buzz, director #Puri #Jagannadh has purchased the distribution rights of ‘Temper’ for the #West #Godavari area. Buzz says that #Jagan paid about Rs. 2.50 crores to acquire the rights. The director will team up with popular distributors #Suresh #Movies to release the film in the region. This clearly shows the director’s confidence on the film.‘Temper’ is fast finishing the post-production formalities and is gearing up for a grand worldwide release on 13th February.﻿","https://plus.google.com/110114349052846593020"
"42",2015-02-02 06:34:19,10.9408912873158,"z123yhmzlravc3exi04cfxooqqu5xl55nek","112741708539543231304","post",0,1,0,"album"," #TeluguWarriors  Vs  #ChennaiRhinos  Final Match 1st Innings #Sachinejoshi     #Akhil     #Adharsh     #Tharun    #Prince   #SudherBabu   #Raghu     #Venkatesh     #Nikhil     #jeeva     #LakshmiRai     #Kajal     #Tamanna     #Radhika     #Vishwa     #NandhaKishore    For More Latest Updates &gt;&gt;  http://bit.ly/1xmzWCy﻿","https://plus.google.com/112741708539543231304"
"43",2015-02-01 12:03:29,11.7123033188863,"z13ri3pzxs2bxlboy04cfzdhlxyoinjy3ic","113731145324278917260","post",0,1,0,"photo","#Dhanush #Kajal &amp; #Radhika !!﻿","https://plus.google.com/113731145324278917260"
"44",2015-02-01 03:00:47,12.0891765624671,"z13ld5oinovjftmmg23yylvgsvawwtxci","109075622083114867420","post",0,0,0,"article","#KajalAggarwal at #CCL Charity Dinner Photos #Kajal #Kollywood #tollywood #Telug... http://ow.ly/2U70Q4﻿","https://plus.google.com/109075622083114867420"
"45",2015-01-31 23:31:25,12.2345719575192,"z13ev13o2nzgennyy04cc5hgpw3sch4j2bo","104461081901581511254","post",0,0,0,NA,"http://youtu.be/uf97yLpM7jsThis is the link to my #self-made #review of #temper #theatrical #trailer #tempertrailer #tempertheatricaltrailer #trailer #teaser #temperteaser #ntrjr #jrntr #ntr #kajal #kajalaggarwal #purijagannadh #anuprubens #manisharma #movie #movies #telugu #film #films #tollywood #rishirampalli #youtube #video﻿","https://plus.google.com/104461081901581511254"
"46",2015-01-31 12:22:05,12.6993870544599,"z13gyvai5zy5tbtwv04cgnwb5lrghzx5khw","114186271036734375728","share",0,1,0,"photo"," #Temper  working still #youngTiger   #NTr   #Tarak   #Kajal   #Tollywood   Watch Theatrical trailer : http://youtu.be/SQgRN5tu1f4﻿","https://plus.google.com/114186271036734375728"
"47",2015-01-31 12:14:15,12.7048250986222,"z13ruprigkm3zzsij04cff44zzj4cp1g1po0k","113403061625229627142","post",0,0,0,"video","Mari Movie Shooting Spot	https://www.youtube.com/watch?v=heH0R1N_uVg&amp;list=UUQRyESJZRjHY3LC883wUyEA	#Dhanush #Kajal Agarwal #Harris Jeyaraj﻿","https://plus.google.com/113403061625229627142"
