"","analysis_score","analysis_text"
"152",0,"@BT_India @amirkhan what would #PK say to flogging for blogging in Saudi Arabia? Make that a movie #PKdebate"
"153",0,"RT @ISKCONBangalore: PK Movie Answered Part 01 http://t.co/cA2sUwSBib

#PKdebate #PK #AmirKhan http://t.co/MPNvFXegXL"
"154",2,"The #Hit of 2016?? @AmirKingKhan to play a phelwan aka wrestler in #Kushti . #Bollywood #works #AmirKhan #double #works"
"155",0,"RT @ISKCONBangalore: PK Movie Answered Part 01 http://t.co/cA2sUwSBib

#PKdebate #PK #AmirKhan http://t.co/MPNvFXegXL"
"156",2,"@amirkhan Dear amir i also appreciated your best movie pk"
"157",0,"PK Movie Answered Part 01 http://t.co/cA2sUwSBib

#PKdebate #PK #AmirKhan http://t.co/MPNvFXegXL"
"158",0,"DONT LET ANY ANTI HINDU TO MAKE JOKE ON OUR BHAGWAN,WHAT AK DID IN PK IS NOT ACCEPTABLE,FUCK YOUR DIRTY MIND #MR.AMIRKHAN"
"159",0,"Last 24 Hours = 0 Followers and 2 Unfollowers (FREE stats by http://t.co/PUHE0BcFYA)"
"160",0,"RT @KhansArmyUSA: #Dubai can be boxing hub says @AmirKingKhan http://t.co/onfIWvXJnD #AmirKhan"
"161",-1,"Tabinda got extremely angry after I called her a man! What gives?! #AmirKhan"
"162",-2,"RT @CapitalTV_News: #MQM leaders @WasayJalil and @AmirKhan_90 visits #CapitalTV office, condemned attack on #CapitalTV's cameraman Adeel."
"163",-3,"@CNNSitRoom @TulsiGabbard Obama is going after those who are our enemies. And that's all that really matters. Your frustration is illogical."
"164",2,"#PKdebate #AmirKhan deserves a standing ovation  for this film, well done!"
"165",1,"RT @ScottWRudmann: Announcing #GLORY20 #Dubai in the presence of greatness! #amirkhan #eisaaldah @GLORY_WS http://t.co/ewH0oHOpFd"
"166",0,"Khan outclasses ... #AmirKhan #DevonAlexander #DonaldMiralleAmirKhan #LasVegasLasVegas #MGMGrandGardenArena http://t.co/I55SFbZCNP"
"167",-1,"British boxer #AmirKhan mocks #Mayweather in #prank video http://t.co/N9iE5mcXNt"
