"","word","freq"
"anushkashettysonakshisinhath","anushkashettysonakshisinhath",13
"best","best",13
"congratulations","congratulations",13
"dilip","dilip",13
"finsubcontinent","finsubcontinent",13
"kumar","kumar",13
"makers","makers",13
"padmavibushan","padmavibushan",13
"rajinikanthlingaa","rajinikanthlingaa",13
"rajnipadma","rajnipadma",13
"released","released",13
"starrer","starrer",13
"week","week",13
"advanito","advanito",12
"back","back",12
"everhttp","everhttp",12
"ganguly","ganguly",12
"ilayaraja","ilayaraja",12
"inbest","inbest",12
"listitshowbiz","listitshowbiz",12
"name","name",12
"namma","namma",12
"one","one",12
"pandian","pandian",12
"party","party",12
"rajinikanthin","rajinikanthin",12
"shamitabhaudio","shamitabhaudio",12
"shankars","shankars",12
"starring","starring",12
"superstarsin","superstarsin",12
"worldwide","worldwide",12
"amitabhbachc","amitabhbachc",11
"awardpadmavibhushanrajinikanth","awardpadmavibhushanrajinikanth",11
"candid","candid",11
"collectcrore","collectcrore",11
"confirmed","confirmed",11
"congrats","congrats",11
"crowning","crowning",11
"enthiranrobotendhiran","enthiranrobotendhiran",11
"guest","guest",11
"panindia","panindia",11
"picture","picture",11
"rajinikanthsaurav","rajinikanthsaurav",11
"ravi","ravi",11
"shamitabhmusic","shamitabhmusic",11
"sir","sir",11
"truly","truly",11
"version","version",11
"whos","whos",11
"action","action",10
"actoraamir","actoraamir",10
"box","box",10
"columnkamalhaasan","columnkamalhaasan",10
"congratssir","congratssir",10
"elections","elections",10
"friends","friends",10
"getting","getting",10
"industry","industry",10
"now","now",10
"office","office",10
"performed","performed",10
"ramudu","ramudu",10
"stunts","stunts",10
"trailer","trailer",10
"wish","wish",10
"asked","asked",9
"behind","behind",9
"bhushan","bhushan",9
"chappaani","chappaani",9
"deepikapadukone","deepikapadukone",9
"hindi","hindi",9
"hit","hit",9
"kochadaiiyaan","kochadaiiyaan",9
"linestimes","linestimes",9
"masssunknown","masssunknown",9
"mayilu","mayilu",9
"miss","miss",9
"muthu","muthu",9
"parattai","parattai",9
"proud","proud",9
"ratna","ratna",9
"reports","reports",9
"stars","stars",9
"takes","takes",9
"trend","trend",9
"watching","watching",9
"working","working",9
"anushkasonakshisinhath","anushkasonakshisinhath",8
"bharat","bharat",8
"circlewell","circlewell",8
"electionsinternational","electionsinternational",8
"follow","follow",8
"intentionally","intentionally",8
"lets","lets",8
"like","like",8
"modi","modi",8
"officialsuperstar","officialsuperstar",8
"please","please",8
"rajinikant","rajinikant",8
"shri","shri",8
"summer","summer",8
"superstarrajinikanth","superstarrajinikanth",8
"tag","tag",8
"thalaiva","thalaiva",8
"tomorrow","tomorrow",8
"tweets","tweets",8
"vikram","vikram",8
"aishwaryaraibachchan","aishwaryaraibachchan",7
"anushkasonakshisinha","anushkasonakshisinha",7
"awesome","awesome",7
"come","come",7
"conspiracy","conspiracy",7
"die","die",7
"director","director",7
"event","event",7
"eventspecial","eventspecial",7
"fan","fan",7
"gifs","gifs",7
"government","government",7
"help","help",7
"important","important",7
"issue","issue",7
"january","january",7
"lifes","lifes",7
"much","much",7
"onzeetamizh","onzeetamizh",7
"peo","peo",7
"pmdont","pmdont",7
"rajinikanthmeena","rajinikanthmeena",7
"rajinikanthwatch","rajinikanthwatch",7
"react","react",7
"shooting","shooting",7
"study","study",7
"suriya","suriya",7
"tell","tell",7
"today","today",7
"workin","workin",7
"according","according",6
"angrypallibatani","angrypallibatani",6
"anjaan","anjaan",6
"aplaylistsarada","aplaylistsarada",6
"ass","ass",6
"badass","badass",6
"balkis","balkis",6
"bcoming","bcoming",6
"collection","collection",6
"comes","comes",6
"confirms","confirms",6
"congratulation","congratulation",6
"controversy","controversy",6
"english","english",6
"enters","enters",6
"epic","epic",6
"finally","finally",6
"france","france",6
"good","good",6
"happythe","happythe",6
"hollywoodmovie","hollywoodmovie",6
"includes","includes",6
"itpadmavibhushanr","itpadmavibhushanr",6
"kaththi","kaththi",6
"kccontest","kccontest",6
"maestro","maestro",6
"mark","mark",6
"mega","mega",6
"need","need",6
"omg","omg",6
"overlooked","overlooked",6
"owner","owner",6
"participated","participated",6
"rockline","rockline",6
"salim","salim",6
"secretary","secretary",6
"several","several",6
"shamitabhmusiclaunch","shamitabhmusiclaunch",6
"speaks","speaks",6
"special","special",6
"stage","stage",6
"successfully","successfully",6
"theatre","theatre",6
"three","three",6
"tht","tht",6
"tirupursubramanianhelp","tirupursubramanianhelp",6
"trichysridhar","trichysridhar",6
"unlikely","unlikely",6
"upcoming","upcoming",6
"venkatesh","venkatesh",6
"went","went",6
"yeareverything","yeareverything",6
"yet","yet",6
"abhishekbachchan","abhishekbachchan",5
"actors","actors",5
"aishwaryaraishamitabh","aishwaryaraishamitabh",5
"akshara","akshara",5
"aksharahaasan","aksharahaasan",5
"anushkasonakshisinhaentering","anushkasonakshisinhaentering",5
"around","around",5
"bhansali","bhansali",5
"chief","chief",5
"cover","cover",5
"dis","dis",5
"effect","effect",5
"even","even",5
"finalised","finalised",5
"flop","flop",5
"give","give",5
"great","great",5
"haters","haters",5
"honour","honour",5
"ideawriting","ideawriting",5
"innaiku","innaiku",5
"last","last",5
"launchhtt","launchhtt",5
"leading","leading",5
"leela","leela",5
"lingaatamil","lingaatamil",5
"listindia","listindia",5
"market","market",5
"nethu","nethu",5
"padmavibhushanpadmaawards","padmavibhushanpadmaawards",5
"pictures","pictures",5
"planning","planning",5
"point","point",5
"potta","potta",5
"punjab","punjab",5
"race","race",5
"rajinis","rajinis",5
"really","really",5
"republicday","republicday",5
"sanjay","sanjay",5
"scenesrajinikanth","scenesrajinikanth",5
"shared","shared",5
"shobana","shobana",5
"stalwarts","stalwarts",5
"stills","stills",5
"stop","stop",5
"talks","talks",5
"till","till",5
"topicafter","topicafter",5
"twitter","twitter",5
"vayathinile","vayathinile",5
"websitela","websitela",5
"world","world",5
"yearn","yearn",5
