"","score","text","path"
"1247",-1,"RT @UrsSamyuktha: Own caste supporters ni foot a care ana only #HERO #LEADER #PawanKalyan mathrame. Thokkalo discussions lo aayani drag cheâ¦","https://twitter.com/megafamily009"
"1251",-1,"RT @UrsSamyuktha: Own caste supporters ni foot a care ana only #HERO #LEADER #PawanKalyan mathrame. Thokkalo discussions lo aayani drag cheâ¦","https://twitter.com/itzNeelesH"
"1253",-1,"RT @UrsSamyuktha: Own caste supporters ni foot a care ana only #HERO #LEADER #PawanKalyan mathrame. Thokkalo discussions lo aayani drag cheâ¦","https://twitter.com/pavan_rules_"
"1254",-1,"RT @UrsSamyuktha: Own caste supporters ni foot a care ana only #HERO #LEADER #PawanKalyan mathrame. Thokkalo discussions lo aayani drag cheâ¦","https://twitter.com/sanjaynandha786"
"1257",-1,"RT @UrsSamyuktha: Own caste supporters ni foot a care ana only #HERO #LEADER #PawanKalyan mathrame. Thokkalo discussions lo aayani drag cheâ¦","https://twitter.com/MaheshGinugu"
"1260",-1,"RT @UrsSamyuktha: Own caste supporters ni foot a care ana only #HERO #LEADER #PawanKalyan mathrame. Thokkalo discussions lo aayani drag cheâ¦","https://twitter.com/Powerrstarfan"
"1262",-1,"RT @UrsSamyuktha: Own caste supporters ni foot a care ana only #HERO #LEADER #PawanKalyan mathrame. Thokkalo discussions lo aayani drag cheâ¦","https://twitter.com/Rajareddy_Pk"
"1263",-1,"Own caste supporters ni foot a care ana only #HERO #LEADER #PawanKalyan mathrame. Thokkalo discussions lo aayani drag cheyadhu. í ½í¸í ½í¸","https://twitter.com/UrsSamyuktha"
"1312",-1,"@Me_Prabhas @pavankalyan4u both are fake IDs of #prabhas and #PawanKalyan @RazeshReyyi do follow @PawanKalyan official oneâ","https://twitter.com/vijaysuhith"
"1366",-1,"#pawankalyan portrayed as God without any makeup  in #GopalaGopala  n accepted  
god is in every human by doing service to the needy .
í ½í¹í ½í¹","https://twitter.com/BeHappyQuotes2u"
"1391",-2,"RT Depressing..We're this planet's worst enemy. @narendramodi @PawanKalyan @superstarrajini @ndtv @IndianExpress http://t.co/uQ4ciuveir","https://twitter.com/iam_backbencher"
"1433",-1,"@PawanKalyan so my dear friends plz don't waste u r time, build u r future by utilizing time","https://twitter.com/SWAPNAVELIVELA"
"1437",-1,"@PawanKalyan So plz don't waste u r time for unnessasary matters... Which will never come back.","https://twitter.com/SWAPNAVELIVELA"
"1482",-1,"@PawanKalyan sir...when i was watching..meeru n venky sir' interview in vanitha tv..in add break lo Oka peda vadu....","https://twitter.com/ramkiran113"
"1522",-1,"@ramchandravarma @PawanKalyan oh shit:(","https://twitter.com/Harshakasireddy"
"1585",-1,"@panduspeaks @PawanKalyan We dont have to worry About Them","https://twitter.com/UrsShruthi"
"1651",-2,"Lets freak out lets freak out anukunam rolling titles dance gurinchi..!! #Venky abt @PawanKalyan","https://twitter.com/mad_bwoyy"
"1693",-1,"@PawanKalyan sir im a gr8 fan of u,not becoz of ua actng bt da help u do 4 da needy is da mst wondrfl tng,howeva by default ua awsm in actng","https://twitter.com/chweety1"
"1718",-1,"@Praveen_Ileana @PawanKalyan I knew andi. He looks hefty","https://twitter.com/sowmitrik"
"1756",-1,"#craze of #pawankalyan in #amalapuram http://t.co/pETR5HFqnm","https://twitter.com/Pa1AntePicchi"
"1762",-1,"@Sunsayzz @PawanKalyan he rejected that script","https://twitter.com/imIPraneeth"
