"","word","freq"
"merely","merely",7
"message","message",7
"nation","nation",7
"naxal","naxal",7
"negativityso","negativityso",7
"nobody","nobody",7
"nominated","nominated",7
"orders","orders",7
"pak","pak",7
"parade","parade",7
"power","power",7
"proudly","proudly",7
"puppet","puppet",7
"radio","radio",7
"republic","republic",7
"roadshow","roadshow",7
"satish","satish",7
"shrikant","shrikant",7
"song","song",7
"speech","speech",7
"twohour","twohour",7
"well","well",7
"whod","whod",7
"abp","abp",6
"answer","answer",6
"cared","cared",6
"cell","cell",6
"commission","commission",6
"cop","cop",6
"cut","cut",6
"dad","dad",6
"debateshe","debateshe",6
"decide","decide",6
"declared","declared",6
"defeat","defeat",6
"dishonest","dishonest",6
"exactly","exactly",6
"expose","expose",6
"feedback","feedback",6
"fiery","fiery",6
"flood","flood",6
"hazare","hazare",6
"headlines","headlines",6
"ifwill","ifwill",6
"interview","interview",6
"jokes","jokes",6
"kej","kej",6
"kejriwalskm","kejriwalskm",6
"lol","lol",6
"man","man",6
"missed","missed",6
"neck","neck",6
"neededthey","neededthey",6
"plz","plz",6
"reach","reach",6
"response","response",6
"rise","rise",6
"rookie","rookie",6
"saalkejriwal","saalkejriwal",6
"safe","safe",6
"seen","seen",6
"set","set",6
"size","size",6
"times","times",6
"vadodra","vadodra",6
"views","views",6
"waiting","waiting",6
"withwatch","withwatch",6
"aapkidilli","aapkidilli",5
"aaya","aaya",5
"accepted","accepted",5
"aftrbacked","aftrbacked",5
"akwithout","akwithout",5
"answered","answered",5
"apologise","apologise",5
"appreciateguts","appreciateguts",5
"baad","baad",5
"bill","bill",5
"billarvindkejriwalkejriwalaaptards","billarvindkejriwalkejriwalaaptards",5
"book","book",5
"bribe","bribe",5
"busy","busy",5
"cant","cant",5
"claims","claims",5
"congresswho","congresswho",5
"dharma","dharma",5
"ear","ear",5
"entry","entry",5
"explain","explain",5
"face","face",5
"get","get",5
"goon","goon",5
"guy","guy",5
"guys","guys",5
"hasnt","hasnt",5
"ignore","ignore",5
"inconsequential","inconsequential",5
"iron","iron",5
"isnt","isnt",5
"janlokpal","janlokpal",5
"join","join",5
"link","link",5
"list","list",5
"made","made",5
"messiah","messiah",5
"muffler","muffler",5
"mufflerman","mufflerman",5
"neutral","neutral",5
"never","never",5
"newshour","newshour",5
"nexus","nexus",5
"none","none",5
"notice","notice",5
"offer","offer",5
"opinion","opinion",5
"owned","owned",5
"past","past",5
"popular","popular",5
"reliance","reliance",5
