"","ti","age","id","au","ve","nC","nP","nR","at","msg","path"
"11",2015-01-19 12:24:23,0.00863327590955628,"z13yu3byplq0jpicr22yczlx4vnoxn0dp","114805663107410657279","share",0,0,0,"video","COMMIT TO DEVELOP YOUR BUSINESS OR PERSONAL PROFILE WITH TWITTER INTELLIGENTLY &amp; BRILLIANTLY CRAFTED PROMOTIONAL SERVICES on Twitter, designed to enhance your image and develop your On-line Presence.We craft custom designed &amp; specifically targeted Twitter specialty promotions services, geared to get you tangible results such as MORE Twitter followers, Re-tweets, More favorites, Many more website shares, Hashtags &amp; beautifully crafted comments - all designed to get you THE exposure, relationships &amp; overall results, you are looking for on your Twitter Accounts.We can provide individual results or design a full campaign saving you time and effort. We are here to help you grow and enhance your Twitter reputation and overall social media presence!Enjoy all the benefits today! Let us do the Tweeting for you!Order today only from NurKom Online Promotional Services.NurKom PromotionsBe What You Want To Bewww.nurkompromotions.com© 2015 NurKom Promotions, Los Angeles, CA. #NurKomPromotions   #Official   #Twitter   #Service   #Marketing  #Promotion  #NurKomPictures  ﻿","https://plus.google.com/114805663107410657279"
"12",2015-01-19 12:23:37,0.00916808231561272,"z13kdbvpknveinhtg22nsjsa0nubxhc0b","117497592350516322798","share",0,0,0,"photo","Social Login And Sharing Trends - Q4 2014 [infographic]65 percent of users prefer logging in with Facebook on a website; Google+ is preferred by 25 percent, Twitter by 3 percent and LinkedIn and Yahoo! by 2 percent for each, according to the latest figures from +LoginRadius.LoginRadius also found that:• Older users are increasingly adopt social login habits with the over 50 age group growing by almost 60 percent between Q4 2013 and Q4 2014.• Logging in with social accounts is quickly gaining popularity on mobile devices.• Of those websites offering social login, Facebook is by far their first choice with Google Plus, Twitter, and LinkedIn also holding a great deal of popularity.On sharing trends side:As expected #Facebook still hosts the most social sharing activity with 85 percent. #Twitter maintains the second place spot while email now has more social share activity than #Google+.For more stats and insights, check out this #infographic.Read it all here: http://www.digitalinformationworld.com/2015/01/social-login-and-social-sharing-trends-2014-infographic.html #socialsharing   #socialmedia   #techtrends   #socialmedianews  ﻿","https://plus.google.com/117497592350516322798"
"13",2015-01-19 12:22:41,0.00982190258800983,"z121vljoin2mud52q22khlt40mabujo0h","105418487409858655000","share",0,0,0,"photo","Social Login And Sharing Trends - Q4 2014 [infographic]65 percent of users prefer logging in with Facebook on a website; Google+ is preferred by 25 percent, Twitter by 3 percent and LinkedIn and Yahoo! by 2 percent for each, according to the latest figures from +LoginRadius.LoginRadius also found that:• Older users are increasingly adopt social login habits with the over 50 age group growing by almost 60 percent between Q4 2013 and Q4 2014.• Logging in with social accounts is quickly gaining popularity on mobile devices.• Of those websites offering social login, Facebook is by far their first choice with Google Plus, Twitter, and LinkedIn also holding a great deal of popularity.On sharing trends side:As expected #Facebook still hosts the most social sharing activity with 85 percent. #Twitter maintains the second place spot while email now has more social share activity than #Google+.For more stats and insights, check out this #infographic.Read it all here: http://www.digitalinformationworld.com/2015/01/social-login-and-social-sharing-trends-2014-infographic.html #socialsharing   #socialmedia   #techtrends   #socialmedianews  ﻿","https://plus.google.com/105418487409858655000"
"14",2015-01-19 12:21:10,0.010865305137855,"z133jp0y0w2ngbyfk22huptrulytulwc4","102984353360849392540","post",0,0,0,NA,"Dere beya na noo artikle, Azealia Banks Slams Kendrick Lamar on Twitter: Shut Your Face!, ha bee rote an www.gangstagossip.com #AzealiaBanks, #IggyAzalea, #KendrickLamar, #MsBank, #Twitter﻿","https://plus.google.com/102984353360849392540"
"15",2015-01-19 12:21:00,0.0109919876605272,"z13iy1lrjqzphjplb22ysjswysufzto1j","106637612138874648926","post",0,0,0,"photo","Such an #angel. The beautiful #UnomatchCarriemarieunderwood #Unomatch #country #countryqueen #carrieunderwood #mtv #music #nashville #beautiful #blownaway #britneyspears #love #luck #lucky #popular #picoftheday #photooftheday #follow #followme #followers #americanidol #sexy #soul #seeyouagain #royal #twitter #instadaily #hollywood #hot LIke : www.unomatch.com/carrieunderwood﻿","https://plus.google.com/106637612138874648926"
"16",2015-01-19 12:20:43,0.0111812739902072,"z12cjhmokkzkdjcmj22dwt1quoyrche0m","103981004547115539598","post",0,0,0,"photo","This is not where it ends, I will carry you with me.... Till I see you again! #country #countryqueen #Unomatch #UnomatchCarriemarieunderwood #carrieunderwood #americanidol #queen #angel #sexy #seeyouagain #mtv #music #beautiful #blownaway #love #popular #picoftheday #photooftheday #follow #followme #followers #hot #hollywood #twitter #royal #blonde #carebears #nashville LIke : www.unomatch.com/carrieunderwood﻿","https://plus.google.com/103981004547115539598"
"17",2015-01-19 12:20:15,0.0115071581580021,"z123hfij5va3ibboc04cfv1z3nv3djzak5w","106637612138874648926","post",0,0,0,"photo","This is not where it ends, I will carry you with me.... Till I see you again! #country #countryqueen #Unomatch #UnomatchCarriemarieunderwood #carrieunderwood #americanidol #queen #angel #sexy #seeyouagain #mtv #music #beautiful #blownaway #love #popular #picoftheday #photooftheday #follow #followme #followers #hot #hollywood #twitter #royal #blonde #carebears #nashville LIke : www.unomatch.com/carrieunderwood﻿","https://plus.google.com/106637612138874648926"
"18",2015-01-19 12:18:17,0.0128766065366842,"z123zhijqovef5hrh04cft3yboniinqg1ao","114805663107410657279","share",0,0,0,"video","COMMIT TO DEVELOP YOUR BUSINESS OR PERSONAL PROFILE WITH TWITTER INTELLIGENTLY &amp; BRILLIANTLY CRAFTED PROMOTIONAL SERVICES on Twitter, designed to enhance your image and develop your On-line Presence.We craft custom designed &amp; specifically targeted Twitter specialty promotions services, geared to get you tangible results such as MORE Twitter followers, Re-tweets, More favorites, Many more website shares, Hashtags &amp; beautifully crafted comments - all designed to get you THE exposure, relationships &amp; overall results, you are looking for on your Twitter Accounts.We can provide individual results or design a full campaign saving you time and effort. We are here to help you grow and enhance your Twitter reputation and overall social media presence!Enjoy all the benefits today! Let us do the Tweeting for you!Order today only from NurKom Online Promotional Services.NurKom PromotionsBe What You Want To Bewww.nurkompromotions.com© 2015 NurKom Promotions, Los Angeles, CA. #NurKomPromotions   #Official   #Twitter   #Service   #Marketing  #Promotion  #NurKomPictures  ﻿","https://plus.google.com/114805663107410657279"
"19",2015-01-19 12:18:05,0.0130110721152138,"z12qz3rbnp3rtfus4231w1bgzlnsdzgq504","114986763607417186311","post",0,0,0,"article","Check out our #twitter page. #architecture  ﻿","https://plus.google.com/114986763607417186311"
"20",2015-01-19 12:16:26,0.0141623230692413,"z12mwjy4hpafdhn1p22jdrhb0tbqzfx5t04","105391035566541951978","post",0,0,0,NA,"It would be nice if  #Google  could somehow cross-post with  #twitter .  One app to rule them all? ﻿","https://plus.google.com/105391035566541951978"
